Lambda_Diff,Distance
0.448,1766.902
0.32,1506.078
1.528,5932.573
1.464,1325.167
0.272,1259.1
1.272,1325.167
0.216,1506.132
2.976,7464.201
2.68,7052.559
2.344,6641.111
2.56,6229.896
2.168,5818.961
1.616,5408.372
1.504,5561.21
2.456,4998.212
1.912,4588.599
1.568,4179.691
1.8,3771.72
1.68,3365.024
1.304,2960.131
1.568,2557.895
1.168,2159.804
2.824,1768.656
1.2,1390.325
1.064,5196.169
0.848,1038.91
1.704,753.081
0.536,629.6
0.208,1038.989
2.568,7437.6
2.416,7024.4
2.208,6611.2
2.792,6198.0
2.496,5784.8
0.984,4838.88
2.232,5371.6
2.248,4958.4
2.392,4545.2
1.424,4132.0
1.976,3718.8
1.72,3305.6
1.712,2892.4
1.52,2479.2
1.056,2066.0
2.656,1652.8
0.912,413.3
4.04,7881.195
4.48,7469.676
3.448,7058.354
3.728,6647.265
2.056,4491.192
3.816,6236.455
3.616,5825.983
3.544,5415.926
3.6,5006.386
3.896,4597.501
3.224,4189.463
3.168,3782.545
3.248,3377.153
2.784,2973.912
2.64,2573.831
2.872,4155.517
4.08,2178.653
2.064,1791.625
1.392,1419.43
2.016,1077.548
1.096,805.547
0.048,691.5
0.712,805.599
4.512,7961.179
3.976,7554.019
3.664,7147.552
2.584,3835.011
4.088,6741.904
4.104,6337.232
3.784,5933.735
3.776,5531.672
3.248,5131.378
3.416,4733.302
3.456,4338.056
3.192,3946.489
3.048,3559.817
2.864,3179.824
1.88,3533.803
2.704,2809.224
4.52,2452.277
2.328,2115.905
1.376,1811.605
2.056,1558.282
0.432,1321.1
1.104,1384.241
4.12,8089.517
3.928,7689.156
3.544,3257.251
3.536,7290.228
4.272,6892.982
3.68,6497.725
3.456,6104.846
4.056,5714.833
3.72,5328.317
3.472,4946.117
3.728,4569.317
3.184,4199.369
3.096,3838.258
2.128,3012.155
3.08,3488.726
2.832,3154.626
4.2,2841.406
1.992,2556.752
1.552,2311.242
2.48,2118.53
1.08,1993.982
1.144,1950.7
0.312,1994.003
4.184,8263.927
1.624,2806.767
4.408,7872.441
3.848,7483.29
4.656,7096.858
4.352,6713.616
3.888,6334.141
4.016,5959.154
4.136,5589.558
3.656,5226.497
3.72,4871.433
3.216,4526.246
2.096,2650.334
3.536,4193.379
2.6,3876.004
2.744,3578.249
3.712,3305.418
2.12,3064.177
1.512,2862.523
2.2,2709.312
0.832,2613.076
0.68,2580.2
0.24,2613.092
1.344,2551.875
4.392,8505.277
3.648,8125.427
3.88,7748.992
3.712,7376.492
3.6,7008.558
3.864,6645.945
3.264,6289.576
3.296,5940.573
3.32,5600.314
3.128,5270.493
3.656,7852.339
0.288,2518.2
3.352,4953.196
3.44,4650.986
2.592,4366.996
2.544,4105.01
3.4,3869.5
1.792,3665.573
1.056,3498.755
1.592,3374.554
0.08,3297.789
0.896,3271.8
1.912,2551.891
0.232,3297.801
4.888,8766.71
3.992,8398.692
3.64,8035.069
4.416,7676.464
3.592,7323.616
3.312,6977.396
3.624,6638.842
3.528,6309.19
3.472,5989.907
4.664,8074.791
3.408,5682.743
2.616,5389.769
2.856,5113.427
2.864,4856.554
2.792,4622.399
3.976,4414.578
1.52,4236.967
1.36,4093.501
1.824,3987.866
0.496,3923.121
4.528,7673.662
0.96,3901.3
0.032,3923.131
4.496,9064.442
3.592,8709.015
3.576,8358.902
4.336,8014.8
3.904,7677.516
3.0,7347.991
3.672,7027.314
3.384,6716.754
3.64,7273.884
3.2,6417.78
3.224,6132.086
3.28,5861.615
3.056,5608.569
3.0,5375.41
2.512,5164.832
3.632,4979.7
1.744,4822.945
1.296,4697.41
2.704,4605.648
3.912,6875.693
0.016,4549.702
1.256,4530.9
3.744,9394.962
3.768,9052.521
3.784,8716.217
3.728,8386.788
3.32,8065.076
3.392,7752.042
2.944,7448.78
3.424,6479.382
3.44,7156.534
2.776,6876.706
3.16,6610.875
2.768,6360.795
2.912,6128.396
2.376,5915.76
1.808,5725.092
3.512,5558.651
1.928,5418.671
0.904,5307.245
3.104,6085.318
1.56,5226.201
0.232,5176.966
1.28,5160.45
0.016,5176.974
3.424,5693.968
2.944,5305.932
3.024,7462.14
3.072,4921.995
3.152,4543.194
2.632,4170.93
3.408,3807.122
2.8,3454.441
2.728,3116.668
4.232,2799.204
2.664,2509.768
2.616,2259.158
3.008,2061.583
3.024,7074.553
1.184,1933.371
0.408,1888.7
1.776,1933.392
4.304,7951.125
3.808,7543.423
3.512,7136.353
3.72,6730.03
3.504,6324.598
3.088,5920.24
3.232,5517.193
3.296,6690.033
3.664,5115.766
3.04,4716.373
3.248,4319.578
3.224,3926.169
3.016,3537.276
2.928,3154.57
2.672,2780.605
4.224,2419.44
1.88,2077.759
1.752,1766.902
2.96,6309.14
2.896,1506.078
1.16,1325.167
0.16,1259.1
1.216,1325.198
4.408,7876.005
4.112,7464.201
3.776,7052.559
3.992,6641.111
3.6,6229.896
3.048,5818.961
2.936,5932.573
3.888,5408.372
3.344,4998.212
3.0,4588.599
3.232,4179.691
3.112,3771.72
2.736,3365.024
3.0,2960.131
2.6,2557.895
4.256,2159.804
2.632,1768.656
2.496,5561.21
2.28,1390.325
3.136,1038.91
1.968,753.081
1.224,753.135
4.0,7850.8
3.848,7437.6
3.64,7024.4
4.224,6611.2
3.928,6198.0
2.416,5196.169
3.664,5784.8
3.68,5371.6
3.824,4958.4
2.856,4545.2
3.408,4132.0
3.152,3718.8
3.144,3305.6
2.952,2892.4
2.488,2479.2
4.088,2066.0
3.128,8292.98
3.568,7881.295
2.536,7469.776
2.816,7058.454
1.144,4838.965
2.904,6647.365
2.704,6236.555
2.632,5826.083
2.688,5416.026
2.984,5006.485
2.312,4597.6
2.256,4189.561
2.336,3782.643
1.872,3377.251
1.728,2974.009
1.96,4491.275
3.168,2573.927
1.152,2178.748
0.48,1791.717
1.104,1419.517
0.184,1077.624
0.864,805.599
0.2,691.5
3.6,8369.029
3.064,7961.277
2.752,7554.117
1.672,4155.597
3.176,7147.65
3.192,6742.002
2.872,6337.33
2.864,5933.833
2.336,5531.769
2.504,5131.474
2.544,4733.398
2.28,4338.151
2.136,3946.584
1.952,3559.91
0.968,3835.086
1.792,3179.915
3.608,2809.312
1.416,2452.361
0.464,2115.983
1.144,1811.674
1.344,1384.241
0.192,1321.1
3.208,8491.206
3.016,8089.614
2.632,3533.873
2.624,7689.253
3.36,7290.324
2.768,6893.078
2.544,6497.821
3.144,6104.94
2.808,5714.927
2.56,5328.41
2.816,4946.209
2.272,4569.407
2.184,4199.458
1.216,3257.315
2.168,3838.344
1.92,3488.809
3.288,3154.704
1.08,2841.478
0.64,2556.816
1.568,2311.295
0.168,2118.569
2.056,1994.003
0.6,1950.7
3.272,8657.527
0.712,3012.21
3.496,8264.022
2.936,7872.535
3.744,7483.384
3.44,7096.951
2.976,6713.708
3.104,6334.232
3.224,5959.244
2.744,5589.647
2.808,5226.584
2.304,4871.517
1.184,2806.811
2.624,4526.328
1.688,4193.457
1.832,3876.079
2.8,3578.318
1.208,3305.48
0.6,3064.231
1.288,2862.567
0.08,2709.342
1.592,2613.092
0.672,2580.2
0.432,2650.365
3.48,8888.196
2.736,8505.369
2.968,8125.519
2.8,7749.082
2.688,7376.582
2.952,7008.646
2.352,6646.032
2.384,6289.661
2.408,5940.656
2.216,5600.395
2.744,8244.875
1.2,2551.891
2.44,5270.572
2.528,4953.271
1.68,4651.057
1.632,4367.062
2.488,4105.07
0.88,3869.554
0.144,3665.618
0.68,3498.79
0.992,3374.578
1.808,3297.801
1.0,2518.2
1.144,3271.8
3.976,9138.681
3.08,8766.799
2.728,8398.781
3.504,8035.157
2.68,7676.551
2.4,7323.7
2.712,6977.479
2.616,6638.923
2.56,6309.268
3.752,8477.177
2.496,5989.983
1.704,5682.816
1.944,5389.838
1.952,5113.491
1.88,4856.614
3.064,4622.453
0.608,4414.625
0.448,4237.006
0.912,4093.531
0.416,3987.887
3.616,8074.888
1.872,3923.131
0.88,3901.3
3.584,9424.67
2.68,9064.529
2.664,8709.101
3.424,8358.986
2.992,8014.883
2.088,7677.597
2.76,7348.069
2.472,7027.39
2.728,7673.758
2.288,6716.828
2.312,6417.851
2.368,6132.153
2.144,5861.678
2.088,5608.628
1.6,5375.464
2.72,5164.88
0.832,4979.741
0.384,4822.98
1.792,4697.437
3.0,7273.98
0.928,4605.666
2.168,4549.711
2.832,9742.977
2.856,9395.045
2.872,9052.603
2.816,8716.298
2.408,8386.867
2.48,8065.153
2.032,7752.117
2.512,6875.789
2.528,7448.853
1.864,7156.603
2.248,6876.772
1.856,6610.937
2.0,6360.854
1.464,6128.45
0.896,5915.809
2.6,5725.135
1.016,5558.688
0.008,5418.701
2.192,6479.478
0.648,5307.269
1.144,5226.217
2.192,5176.974
0.896,5160.45
2.512,6085.413
2.032,5694.063
2.112,7852.434
2.16,5306.026
2.24,4922.087
1.72,4543.285
2.496,4171.02
1.888,3807.209
1.816,3454.525
3.32,3116.748
1.752,2799.278
1.704,2509.834
2.096,2259.213
2.112,7462.234
0.272,2061.623
0.504,1933.392
0.864,1888.7
3.392,8359.467
2.896,7951.224
2.6,7543.521
2.808,7136.451
2.592,6730.128
2.176,6324.696
2.32,5920.338
2.384,7074.646
2.752,5517.29
2.128,5115.863
2.336,4716.47
2.312,4319.674
2.104,3926.264
2.016,3537.37
1.76,3154.661
3.312,2780.694
0.968,2419.525
0.84,2077.838
2.048,6690.125
1.984,1766.972
0.248,1506.132
0.752,1325.198
0.304,1259.1
3.496,8288.048
3.2,7876.105
2.864,7464.3
3.08,7052.659
2.688,6641.211
2.136,6229.995
2.024,6309.231
2.976,5819.06
2.432,5408.471
2.088,4998.312
2.32,4588.698
2.2,4179.79
1.824,3771.818
2.088,3365.122
1.688,2960.228
3.344,2557.992
1.72,2159.899
1.584,5932.663
1.368,1768.749
2.224,1390.414
1.056,1038.989
0.312,629.6
3.088,8264.1
2.936,7850.9
2.728,7437.7
3.312,7024.5
3.016,6611.3
1.504,5561.3
2.752,6198.1
2.768,5784.9
2.912,5371.7
1.944,4958.5
2.496,4545.3
2.24,4132.1
2.232,3718.9
2.04,3305.7
1.576,2892.5
3.176,2479.3
0.44,413.2
0.592,826.4
0.312,1239.6
1.984,5232.17
0.224,1652.8
0.424,2066.0
0.496,2479.2
0.44,2892.4
0.144,3305.6
0.816,3718.8
0.872,4132.0
0.792,4545.2
1.256,4958.4
1.4,5371.6
1.168,5564.262
0.04,5784.8
1.976,6198.0
2.648,6611.2
2.024,7024.4
2.944,7437.6
3.992,7850.8
3.328,8264.1
0.472,629.6
0.064,753.081
0.376,1038.91
1.456,5906.598
0.048,1390.325
0.064,1768.656
0.256,2159.804
0.264,2557.895
0.792,2960.131
0.624,3365.024
0.584,3771.72
0.848,4179.691
0.992,4588.599
1.176,4998.212
2.16,6257.496
1.336,5408.372
0.48,5818.961
1.712,6229.896
2.664,6641.111
1.984,7052.559
4.472,7876.005
2.936,8288.048
0.08,1259.2
0.112,1325.262
0.496,6615.594
0.504,1506.161
0.232,1766.973
0.36,2077.819
0.584,2419.492
0.016,2780.651
0.32,3154.61
0.568,3537.312
0.312,3926.201
0.856,4319.607
0.944,4716.4
1.912,6979.784
0.96,5115.791
1.208,5517.216
0.16,5920.261
2.048,6324.618
2.488,6730.048
1.56,7136.37
2.96,7543.439
5.184,7951.141
3.728,8359.482
0.144,1888.7
2.416,7349.159
0.368,1933.371
0.192,2061.583
0.616,2259.158
0.312,2509.768
0.152,2799.204
0.024,3116.668
0.096,3454.441
0.384,3807.122
0.32,4170.93
0.824,4543.194
1.944,7722.977
0.504,4921.995
1.44,5305.932
1.296,5693.968
0.328,6085.318
1.92,6479.382
2.528,6875.693
1.84,7273.884
3.208,7673.662
4.72,8074.791
3.8,8477.177
2.696,8100.621
0.352,2580.3
0.392,2613.175
0.16,2709.407
0.328,2862.614
0.44,3064.261
0.176,3305.496
0.776,3578.321
0.744,3876.071
0.72,4193.44
0.912,4526.303
0.384,3236.187
4.328,8481.582
0.688,4871.486
0.6,5226.547
1.448,5589.605
1.496,5959.197
0.64,6334.182
2.248,6713.654
2.984,7096.895
2.448,7483.324
4.12,7872.474
4.936,8263.958
2.128,8865.524
4.272,8657.557
0.848,3209.8
0.048,3236.286
0.4,3314.476
0.376,3440.846
0.448,3610.341
0.728,3817.22
0.416,4055.767
0.512,4320.74
0.568,4607.582
0.624,2580.2
0.632,4912.463
1.424,5232.231
1.184,5564.32
1.176,5906.653
1.248,6257.548
0.064,6615.643
2.52,6979.83
2.68,7349.203
2.216,7723.018
3.544,8100.661
0.488,2613.076
5.0,8481.62
4.008,8865.561
0.456,3839.4
0.448,3861.57
0.464,3927.331
0.296,4034.551
0.136,4180.041
1.04,4359.971
0.368,4570.276
0.656,4806.971
0.4,2709.312
0.84,5066.358
0.816,5345.135
0.76,5640.427
0.984,5949.776
1.04,6271.102
1.528,6602.657
0.408,6942.975
2.296,7290.83
2.744,7645.192
1.336,8005.198
0.128,2862.523
4.056,8370.119
5.296,8739.339
0.296,4468.95
0.272,4488.012
0.256,4544.717
0.312,4637.685
0.72,4764.794
0.648,4923.4
1.096,5110.572
0.616,3064.177
0.6,5323.297
1.264,5558.642
0.88,5813.862
1.272,6086.455
1.128,6374.195
1.664,6675.121
2.232,6987.532
0.528,7309.954
2.112,7641.12
3.136,7979.942
0.936,3305.418
2.48,8325.486
4.272,8676.947
5.32,9033.636
4.024,9395.045
0.616,3578.249
1.096,3876.004
1.016,3314.379
0.968,4193.379
0.888,4526.246
1.408,4871.433
0.632,5226.497
1.24,5589.558
1.312,5959.154
0.192,6334.141
1.376,6713.616
1.424,7096.858
1.032,7483.29
1.016,3440.753
2.856,7872.441
3.632,8263.927
2.264,8657.527
0.264,1950.6
0.232,1993.884
0.528,2118.437
0.32,2311.157
0.536,2556.675
0.952,2841.337
0.808,3154.564
0.744,3610.252
0.376,3488.67
1.0,3838.207
0.792,4199.323
0.816,4569.274
1.024,4946.078
1.112,5328.28
1.368,5714.799
0.184,6104.814
2.16,6497.695
2.288,6892.953
1.08,3817.136
1.144,7290.201
2.88,7689.131
3.88,8089.493
2.824,8491.183
0.368,1321.1
0.072,1384.211
0.264,1558.282
0.048,1811.605
0.44,2115.905
0.992,2452.277
1.104,4055.688
0.152,2809.224
0.696,3179.824
1.04,3559.817
0.808,3946.489
0.928,4338.056
1.304,4733.302
1.04,5131.378
1.44,5531.672
0.216,5933.735
1.408,6337.232
1.544,4320.666
1.76,6741.904
0.904,7147.552
2.072,7554.019
2.816,8369.029
0.04,691.5
0.192,805.547
0.4,1077.548
0.184,1419.43
0.112,1791.625
1.624,4607.512
0.376,2178.653
0.36,2573.831
0.216,2973.912
1.184,3377.153
0.632,3782.545
0.888,4189.463
0.896,4597.501
1.088,5006.386
1.552,5415.926
0.048,5825.983
1.032,413.2
0.752,826.4
2.424,4912.397
0.664,1239.6
0.864,1652.8
0.936,2066.0
0.88,2479.2
0.584,2892.4
1.256,3305.6
1.312,3718.8
1.232,4132.0
1.696,4545.2
1.84,4958.4
1.608,5232.17
0.4,5371.6
2.416,5784.8
3.088,6198.0
2.464,6611.2
3.384,7024.4
4.432,7437.6
3.768,7850.9
0.032,753.081
0.504,629.6
0.816,753.081
1.896,5564.262
0.392,1038.91
0.376,1390.325
0.696,1768.656
0.704,2159.804
1.232,2557.895
1.064,2960.131
1.024,3365.024
1.288,3771.72
1.432,4179.691
1.616,4588.599
2.6,5906.598
1.776,4998.212
0.04,5408.372
2.152,5818.961
3.104,6229.896
2.424,6641.111
4.912,7464.201
3.376,7876.105
0.36,1325.262
0.552,1259.2
0.936,6257.496
0.944,1325.262
0.208,1506.161
0.8,1766.973
1.024,2077.819
0.424,2419.492
0.76,2780.651
1.008,3154.61
0.752,3537.312
1.296,3926.201
1.384,4319.607
2.352,6615.594
1.4,4716.4
1.648,5115.791
0.28,5517.216
2.488,5920.261
2.928,6324.618
2.0,6730.048
3.4,7136.37
5.624,7543.439
4.168,7951.24
0.296,1933.371
2.856,6979.784
0.072,1888.7
0.632,1933.371
0.176,2061.583
0.128,2259.158
0.592,2509.768
0.464,2799.204
0.344,3116.668
0.824,3454.441
0.76,3807.122
1.264,4170.93
2.384,7349.159
0.944,4543.194
1.88,4921.995
1.736,5305.932
0.768,5693.968
2.36,6085.318
2.968,6479.382
2.28,6875.693
3.648,7273.884
5.16,7673.662
4.24,8074.888
3.136,7722.977
0.088,2613.175
0.832,2580.3
0.6,2613.175
0.768,2709.407
0.88,2862.614
0.616,3064.261
1.216,3305.496
1.184,3578.321
1.16,3876.071
1.352,4193.44
0.824,3209.7
4.768,8100.621
1.128,4526.303
1.04,4871.486
1.888,5226.547
1.936,5589.605
1.08,5959.197
2.688,6334.182
3.424,6713.654
2.888,7096.895
4.56,7483.324
5.376,7872.474
2.568,8481.675
4.712,8264.053
0.408,3236.286
0.488,3209.8
0.84,3236.286
0.064,3314.476
0.888,3440.846
1.168,3610.341
0.856,3817.22
0.952,4055.767
1.008,4320.74
0.184,2613.076
1.072,4607.582
1.864,4912.463
1.624,5232.231
1.616,5564.32
1.688,5906.653
0.504,6257.548
2.96,6615.643
3.12,6979.83
2.656,7349.203
3.984,7723.018
0.048,2580.2
5.44,8100.661
4.448,8481.712
0.016,3861.57
0.888,3839.4
0.904,3861.57
0.144,3927.331
0.576,4034.551
1.48,4180.041
0.808,4359.971
1.096,4570.276
0.84,2613.076
1.28,4806.971
1.256,5066.358
1.2,5345.135
1.424,5640.427
1.48,5949.776
1.968,6271.102
0.848,6602.657
2.736,6942.975
3.184,7290.83
1.776,7645.192
0.568,2709.312
4.496,8005.198
5.736,8370.119
0.736,4488.012
0.712,4468.95
0.696,4488.012
0.752,4544.717
1.16,4637.685
1.088,4764.794
1.536,4923.4
1.056,2862.523
1.04,5110.572
1.704,5323.297
1.32,5558.642
1.712,5813.862
1.568,6086.455
2.104,6374.195
2.672,6675.121
0.968,6987.532
2.552,7309.954
3.576,7641.12
1.376,3064.177
2.92,7979.942
4.712,8325.486
5.76,8676.947
4.464,9033.723
1.056,3305.418
1.536,3578.249
1.456,3236.187
1.408,3876.004
1.328,4193.379
1.848,4526.246
1.072,4871.433
1.68,5226.497
1.752,5589.558
0.248,5959.154
1.816,6334.141
1.864,6713.616
1.472,7096.858
1.456,3314.379
3.296,7483.29
4.072,7872.441
2.704,8264.022
0.176,1993.884
0.672,1950.6
0.968,1993.884
0.76,2118.437
0.976,2311.157
1.392,2556.675
1.248,2841.337
1.184,3440.753
0.816,3154.564
1.44,3488.67
1.232,3838.207
1.256,4199.323
1.464,4569.274
1.552,4946.078
1.808,5328.28
0.256,5714.799
2.6,6104.814
2.728,6497.695
1.52,3610.252
1.584,6892.953
3.32,7290.201
4.32,7689.131
3.264,8089.59
0.072,1384.211
0.368,1321.1
0.704,1384.211
0.488,1558.282
0.88,1811.605
1.432,2115.905
1.544,3817.136
0.592,2452.277
1.136,2809.224
1.48,3179.824
1.248,3559.817
1.368,3946.489
1.744,4338.056
1.48,4733.302
1.88,5131.378
0.224,5531.672
1.848,5933.735
1.984,4055.688
2.2,6337.232
1.344,6741.904
2.512,7147.552
3.256,7961.277
0.48,805.547
0.632,691.5
0.84,805.547
0.256,1077.548
0.552,1419.43
2.064,4320.666
0.816,1791.625
0.8,2178.653
0.656,2573.831
1.624,2973.912
1.072,3377.153
1.328,3782.545
1.336,4189.463
1.528,4597.501
1.992,5006.386
0.392,5415.926
0.28,413.2
1.392,4607.512
0.368,826.4
0.168,1239.6
0.096,1652.8
0.152,2066.0
0.448,2479.2
0.224,2892.4
0.28,3305.6
0.2,3718.8
0.664,4132.0
0.808,4545.2
0.576,4912.397
0.632,4958.4
1.384,5371.6
2.056,5784.8
1.432,6198.0
2.352,6611.2
3.4,7024.4
2.736,7437.7
1.064,1038.91
0.528,753.081
0.216,629.6
0.864,5232.17
0.64,753.081
0.656,1038.91
0.336,1390.325
0.328,1768.656
0.2,2159.804
0.032,2557.895
0.008,2960.131
0.256,3365.024
0.4,3771.72
0.584,4179.691
1.568,5564.262
0.744,4588.599
1.072,4998.212
1.12,5408.372
2.072,5818.961
1.392,6229.896
3.88,7052.559
2.344,7464.3
0.672,1506.161
0.48,1325.262
0.096,5906.598
0.088,1259.2
0.824,1325.262
0.232,1506.161
0.008,1766.973
0.608,2077.819
0.272,2419.492
0.024,2780.651
0.28,3154.61
0.264,3537.312
0.352,3926.201
1.32,6257.496
0.368,4319.607
0.616,4716.4
0.752,5115.791
1.456,5517.216
1.896,5920.261
0.968,6324.618
2.368,6730.048
4.592,7136.37
3.136,7543.538
0.736,2061.583
1.824,6615.594
0.96,1933.371
0.4,1888.7
1.208,1933.371
0.904,2061.583
0.44,2259.158
0.568,2509.768
0.688,2799.204
0.208,3116.668
0.272,3454.441
0.232,3807.122
1.352,6979.784
0.088,4170.93
0.848,4543.194
0.704,4921.995
0.264,5305.932
1.328,5693.968
1.936,6085.318
1.248,6479.382
2.616,6875.693
4.128,7273.884
3.208,7673.758
2.104,7349.159
0.944,2709.407
0.2,2613.175
0.432,2580.3
0.264,2613.175
0.152,2709.407
0.416,2862.614
0.184,3064.261
0.152,3305.496
0.128,3578.321
0.32,3876.071
0.208,3236.187
3.736,7722.977
0.096,4193.44
0.008,4526.303
0.856,4871.486
0.904,5226.547
0.048,5589.605
1.656,5959.197
2.392,6334.182
1.856,6713.654
3.528,7096.895
4.344,7483.324
1.536,8100.713
3.68,7872.568
1.44,3314.476
0.544,3236.286
0.192,3209.8
0.968,3236.286
0.144,3314.476
0.136,3440.846
0.176,3610.341
0.08,3817.22
0.024,4055.767
1.216,2709.312
0.04,4320.74
0.832,4607.582
0.592,4912.463
0.584,5232.231
0.656,5564.32
0.528,5906.653
1.928,6257.548
2.088,6615.643
1.624,6979.83
2.952,7349.203
1.08,2613.076
4.408,7723.018
3.416,8100.753
1.048,3927.331
0.144,3861.57
0.128,3839.4
0.888,3861.57
0.456,3927.331
0.448,4034.551
0.224,4180.041
0.064,4359.971
0.192,2580.2
0.248,4570.276
0.224,4806.971
0.168,5066.358
0.392,5345.135
0.448,5640.427
0.936,5949.776
0.184,6271.102
1.704,6602.657
2.152,6942.975
0.744,7290.83
0.464,2613.076
3.464,7645.192
4.704,8005.198
0.296,4544.717
0.32,4488.012
0.336,4468.95
0.28,4488.012
0.128,4544.717
0.056,4637.685
0.504,4764.794
0.024,2709.312
0.008,4923.4
0.672,5110.572
0.288,5323.297
0.68,5558.642
0.536,5813.862
1.072,6086.455
1.64,6374.195
0.064,6675.121
1.52,6987.532
2.544,7309.954
0.344,2862.523
1.888,7641.12
3.68,7979.942
4.728,8325.486
3.432,8677.033
0.024,3064.177
0.504,3305.418
0.424,3209.7
0.376,3578.249
0.296,3876.004
0.816,4193.379
0.04,4526.246
0.648,4871.433
0.72,5226.497
0.784,5589.558
0.784,5959.154
0.832,6334.141
0.44,6713.616
0.424,3236.187
2.264,7096.858
3.04,7483.29
1.672,7872.535
0.856,2118.437
0.36,1993.884
0.064,1950.6
0.272,1993.884
0.056,2118.437
0.36,2311.157
0.216,2556.675
0.152,3314.379
0.216,2841.337
0.408,3154.564
0.2,3488.67
0.224,3838.207
0.432,4199.323
0.52,4569.274
0.776,4946.078
0.776,5328.28
1.568,5714.799
1.696,6104.814
0.488,3440.753
0.552,6497.695
2.288,6892.953
3.288,7290.201
2.232,7689.228
0.96,1558.282
0.664,1384.211
0.328,1321.1
0.544,1384.211
0.152,1558.282
0.4,1811.605
0.512,3610.252
0.44,2115.905
0.104,2452.277
0.448,2809.224
0.216,3179.824
0.336,3559.817
0.712,3946.489
0.448,4338.056
0.848,4733.302
0.808,5131.378
0.816,5531.672
0.952,3817.136
1.168,5933.735
0.312,6337.232
1.48,6741.904
2.224,7554.117
0.552,1077.548
0.4,805.547
0.192,691.5
0.776,805.547
0.48,1077.548
1.032,4055.688
0.216,1419.43
0.232,1791.625
0.376,2178.653
0.592,2573.831
0.04,2973.912
0.296,3377.153
0.304,3782.545
0.496,4189.463
0.96,4597.501
0.64,5006.386
1.672,4320.666
0.088,413.2
0.112,826.4
0.184,1239.6
0.128,1652.8
0.168,2066.0
0.504,2479.2
0.56,2892.4
0.48,3305.6
0.944,3718.8
1.088,4132.0
0.856,4607.512
0.352,4545.2
1.664,4958.4
2.336,5371.6
1.712,5784.8
2.632,6198.0
3.68,6611.2
3.016,7024.5
0.784,1390.325
0.248,1038.91
0.064,753.081
1.144,4912.397
0.36,629.6
0.376,753.081
0.056,1038.91
0.048,1390.325
0.48,1768.656
0.312,2159.804
0.272,2557.895
0.536,2960.131
0.68,3365.024
0.864,3771.72
1.848,5232.17
1.024,4179.691
0.792,4588.599
1.4,4998.212
2.352,5408.372
1.672,5818.961
4.16,6641.111
2.624,7052.659
0.392,1766.973
0.2,1506.161
0.184,5564.262
0.192,1325.262
0.544,1259.2
0.048,1325.262
0.272,1506.161
0.328,1766.973
0.008,2077.819
0.256,2419.492
0.0,2780.651
0.544,3154.61
0.632,3537.312
1.6,5906.598
0.648,3926.201
0.896,4319.607
0.472,4716.4
1.736,5115.791
2.176,5517.216
1.248,5920.261
2.648,6324.618
4.872,6730.048
3.416,7136.469
0.456,2259.158
2.104,6257.496
0.68,2061.583
0.12,1933.371
0.928,1888.7
0.624,1933.371
0.16,2061.583
0.288,2259.158
0.408,2509.768
0.072,2799.204
0.008,3116.668
0.512,3454.441
1.632,6615.594
0.192,3807.122
1.128,4170.93
0.984,4543.194
0.016,4921.995
1.608,5305.932
2.216,5693.968
1.528,6085.318
2.896,6479.382
4.408,6875.693
3.488,7273.98
2.384,6979.784
0.664,2862.614
0.08,2709.407
0.152,2613.175
0.016,2580.3
0.128,2613.175
0.136,2709.407
0.464,2862.614
0.432,3064.261
0.408,3305.496
0.6,3578.321
0.072,3314.379
4.016,7349.159
0.376,3876.071
0.288,4193.44
1.136,4526.303
1.184,4871.486
0.328,5226.547
1.936,5589.605
2.672,5959.197
2.136,6334.182
3.808,6713.654
4.624,7096.895
1.816,7723.068
3.96,7483.418
1.16,3440.846
0.264,3314.476
0.088,3236.286
0.688,3209.8
0.136,3236.286
0.416,3314.476
0.104,3440.846
0.2,3610.341
0.256,3817.22
0.936,2862.523
0.32,4055.767
1.112,4320.74
0.872,4607.582
0.864,4912.463
0.936,5232.231
0.248,5564.32
2.208,5906.653
2.368,6257.548
1.904,6615.643
3.232,6979.83
0.8,2709.312
4.688,7349.203
3.696,7723.109
0.768,4034.551
0.136,3927.331
0.152,3861.57
0.608,3839.4
0.176,3861.57
0.728,3927.331
0.056,4034.551
0.344,4180.041
0.088,2613.076
0.528,4359.971
0.504,4570.276
0.448,4806.971
0.672,5066.358
0.728,5345.135
1.216,5640.427
0.096,5949.776
1.984,6271.102
2.432,6602.657
1.024,6942.975
0.184,2580.2
3.744,7290.83
4.984,7645.192
0.016,4637.685
0.04,4544.717
0.056,4488.012
0.0,4468.95
0.408,4488.012
0.336,4544.717
0.784,4637.685
0.304,2613.076
0.288,4764.794
0.952,4923.4
0.568,5110.572
0.96,5323.297
0.816,5558.642
1.352,5813.862
1.92,6086.455
0.216,6374.195
1.8,6675.121
2.824,6987.532
0.624,2709.312
2.168,7309.954
3.96,7641.12
5.008,7979.942
3.712,8325.57
0.304,2862.523
0.784,3064.177
0.704,3236.187
0.656,3305.418
0.576,3578.249
1.096,3876.004
0.32,4193.379
0.928,4526.246
1.0,4871.433
0.504,5226.497
1.064,5589.558
1.112,5959.154
0.72,6334.141
0.704,3209.7
2.544,6713.616
3.32,7096.858
1.952,7483.384
0.576,2311.157
0.08,2118.437
0.216,1993.884
0.008,1950.6
0.224,1993.884
0.64,2118.437
0.496,2311.157
0.432,3236.187
0.064,2556.675
0.688,2841.337
0.48,3154.564
