Distance,Qfactor_Diff,ER_Diff
5307.245,1608.283,4.489
5226.201,729.242,1.644
5176.966,726.061,3.343
5305.932,2679.556,6.2
5160.45,728.97,3.61
5176.966,2676.0,5.651
5226.201,9.417,0.89
5307.269,2672.611,7.322
9053.302,729.015,2.405
8736.593,1608.633,3.996
8428.244,2678.611,5.98
8129.207,729.106,3.562
7840.547,2683.278,6.717
7563.453,1604.583,5.711
4921.995,1608.083,3.929
7299.242,2685.833,5.781
7049.363,1609.933,3.064
6815.392,729.197,2.417
6599.021,2684.556,6.24
6402.036,2684.278,4.758
6226.277,1607.133,3.307
6073.586,1608.933,3.909
5945.741,2679.889,6.06
5844.373,2683.111,7.368
5770.877,1604.233,6.867
4543.194,1609.283,5.843
5726.327,726.197,3.687
5711.4,1606.983,5.027
5726.327,1603.383,5.367
5770.877,1600.183,6.786
5844.394,2672.111,4.565
6690.033,1607.133,3.252
4170.93,1609.233,7.613
3807.122,2678.944,3.943
3454.441,1606.883,5.363
3116.668,2682.333,6.298
2799.204,1611.583,2.874
2509.768,2682.111,6.75
2259.158,1614.983,5.745
2061.583,1610.133,4.259
1933.371,2685.556,7.386
1888.7,2689.278,7.167
6309.14,1606.933,3.584
1933.371,1609.933,6.661
2061.583,2678.0,5.597
2259.213,2685.056,6.039
7136.353,729.152,0.806
6730.03,4022.021,6.516
6324.598,2680.056,6.481
5920.24,729.061,2.617
5517.193,1609.933,3.964
5115.766,1609.433,4.653
4716.373,731.288,0.185
5932.573,1604.983,2.458
4319.578,1609.233,4.228
3926.169,1609.683,5.67
3537.276,1610.583,2.934
3154.57,1609.083,2.656
2780.605,2682.778,3.49
2419.44,731.424,2.134
2077.759,1611.883,4.781
1766.902,1611.683,1.632
1506.078,1609.383,3.255
1325.167,1608.333,5.07
5561.21,728.561,2.036
1259.1,1609.233,2.565
1325.167,1607.783,6.099
1506.078,1605.233,4.006
1766.972,2682.167,4.623
7052.559,728.788,2.444
6641.111,1607.683,2.491
6229.896,1152.702,1.306
5818.961,1609.583,3.103
5408.372,1608.933,3.869
4998.212,1608.533,5.634
5196.169,2677.778,4.724
4588.599,1611.383,4.009
4179.691,2.042,0.173
3771.72,1607.433,1.592
3365.024,1608.833,5.015
2960.131,2684.722,7.073
2557.895,732.333,0.911
1768.656,732.197,2.166
1390.325,1613.283,5.419
1038.91,729.288,3.261
4838.88,728.924,2.404
629.6,733.924,3.693
1038.91,1605.533,2.673
1390.414,728.47,0.763
7024.4,728.652,1.845
6611.2,1.875,0.694
6198.0,2679.333,6.18
5784.8,1609.433,4.774
5371.6,1608.733,2.722
4491.192,2679.167,5.55
4958.4,1609.333,4.9
4545.2,1610.183,6.412
4132.0,1609.383,3.401
3718.8,730.924,0.14
3305.6,731.515,1.922
2892.4,1608.533,3.297
2479.2,1609.183,5.124
2066.0,1608.183,4.206
1652.8,1609.383,2.96
7852.339,5.5,1.376
4491.192,1.8,0.915
1239.6,1.95,0.169
826.4,4.8,2.798
413.2,1605.383,3.782
413.2,2.85,0.003
826.5,0.9,1.747
7469.676,874.277,4.368
7058.354,876.777,2.26
6647.265,1077.506,1.175
6236.455,3.0,0.192
4155.517,2.7,0.239
5825.983,2.2,0.415
5415.926,1.15,1.41
5006.386,2.35,0.344
4597.501,3.75,0.118
4189.463,1081.728,1.622
3782.545,1081.006,0.657
3377.153,4.45,0.096
2973.912,1077.894,3.987
2573.831,3.8,2.696
2178.653,874.232,1.861
3835.011,3.15,0.344
1791.625,5.7,1.326
1419.43,875.823,1.939
1077.548,1075.45,1.411
805.547,0.6,1.247
691.5,1611.092,3.367
805.547,880.55,2.351
1077.624,3.5,0.495
7554.019,6.2,0.39
7147.552,874.186,1.17
6741.904,2.3,0.436
3533.803,875.55,0.623
6337.232,4.0,1.394
5933.735,1077.061,1.444
5531.672,4.3,0.257
5131.378,1081.061,1.323
4733.302,4.5,0.784
4338.056,1.85,1.154
3946.489,1076.172,1.924
3179.824,6.15,1.436
2809.224,3.2,0.893
3257.251,5.3,1.245
2452.277,5.3,0.034
2115.905,1078.45,1.367
1811.605,0.25,2.76
1558.282,1.1,1.832
1384.211,1.6,0.955
1321.1,1611.883,2.043
1384.211,5.45,1.979
1558.335,1613.133,4.998
7689.156,4.2,0.769
7290.228,3.65,1.417
3012.155,1080.728,4.304
6892.982,1.15,2.437
6497.725,3.05,1.468
6104.846,874.686,1.694
5714.833,5.7,1.363
5328.317,4.8,0.289
4946.117,1606.008,3.401
4569.317,873.959,1.799
4199.369,873.595,0.802
3838.258,1077.561,3.318
3488.726,1080.506,2.668
2806.767,4.4,0.377
3154.626,1607.258,2.095
2841.406,874.459,2.124
2556.752,1077.617,2.5
2311.242,1.6,1.195
2118.53,0.2,2.743
1993.982,875.686,0.813
1950.7,3.1,3.42
1993.982,1063.506,3.181
2118.569,2406.762,3.958
7872.441,876.323,1.993
2650.334,3.35,1.536
7483.29,874.777,3.333
7096.858,3.6,2.006
6713.616,3.35,2.533
6334.141,5.95,0.235
5959.154,2.2,0.039
5589.558,1078.228,3.372
5226.497,1079.339,0.941
4871.433,1078.506,1.792
4526.246,873.323,2.044
4193.379,1078.506,2.683
2551.875,875.05,2.839
3876.004,873.232,2.318
3578.249,1076.394,2.662
3305.418,1076.283,2.504
3064.177,3.15,0.25
2862.523,1.5,1.636
2709.312,880.232,2.083
2613.076,878.732,0.188
2580.2,1066.394,1.17
2613.076,9.75,1.954
2709.342,6.05,1.276
2518.2,1078.283,0.294
8125.427,875.732,1.826
7748.992,3.55,1.264
7376.492,1075.95,1.208
7008.558,873.959,2.88
6645.945,873.823,0.987
6289.576,1076.339,0.67
5940.573,5.4,1.089
5600.314,873.368,2.404
5270.493,3.9,0.167
4953.196,875.732,0.782
7462.14,0.35,1.132
2551.875,1073.339,2.021
4650.986,4.4,1.466
4366.996,5.45,0.749
4105.01,874.186,2.16
3869.5,5.15,1.025
3665.573,1609.008,3.405
3498.755,878.641,0.582
3374.554,0.85,0.868
3297.789,878.959,4.275
3271.8,5.95,0.014
3297.789,883.732,2.161
2650.365,2.95,0.207
3374.578,1069.117,2.899
8398.692,3.35,0.79
8035.069,4.25,0.291
7676.464,1075.228,2.676
7323.616,3.95,2.996
6977.396,3.6,1.419
6638.842,1077.506,2.953
6309.19,3.0,1.326
5989.907,874.141,0.654
5682.743,3.9,1.269
7673.662,4.45,0.112
5389.769,4.15,0.645
5113.427,4.3,2.418
4856.554,4.1,1.948
4622.399,2.05,0.301
4414.578,1607.55,3.504
4236.967,875.414,1.416
4093.501,1076.061,3.506
3987.866,1.65,2.456
3923.121,2230.012,5.412
3901.3,5.7,1.285
7273.884,875.505,2.486
3923.121,885.141,0.873
3987.887,7.0,1.042
8709.015,1077.839,1.356
8358.902,1079.506,2.59
8014.8,3.6,1.191
7677.516,4.2,2.612
7347.991,1078.339,2.833
7027.314,2.6,1.349
6716.754,4.55,2.471
6417.78,4.4,3.099
6875.693,875.686,2.128
6132.086,3.05,0.866
5861.615,1078.672,3.607
5608.569,1078.95,3.009
5375.41,4.1,3.624
5164.832,2.0,1.012
4979.7,1077.839,2.329
4822.945,1078.783,2.101
4697.41,1.2,2.951
4605.648,0.45,1.713
4549.702,0.45,2.315
6479.382,1080.339,3.092
4530.9,1066.172,2.434
4549.702,9.45,1.861
4605.666,6.45,3.454
9052.521,1075.617,2.467
8716.217,1075.672,2.791
8386.788,1074.172,2.072
8065.076,3.5,0.223
7752.042,1607.383,3.358
7448.78,1075.506,0.315
7156.534,5.15,0.095
6085.318,1072.506,1.36
6876.706,1607.05,2.752
6610.875,874.732,2.216
6128.396,1606.883,5.291
5915.76,1075.117,2.124
5725.092,4.65,1.085
5418.671,2.9,0.707
5307.245,876.141,2.139
5226.201,879.323,0.439
5693.968,1074.172,2.418
5176.966,876.414,0.172
5160.45,1070.617,1.869
5176.966,1614.8,2.892
5226.217,1067.228,3.54
9377.525,876.368,1.377
9053.302,3.25,0.213
8736.593,1073.228,2.197
8428.244,876.277,0.22
8129.207,1077.894,2.935
7840.547,0.8,1.929
5305.932,2.7,0.146
7563.453,1080.45,1.999
7299.242,4.55,0.718
7049.363,876.186,1.365
6815.392,1079.172,2.458
6599.021,1078.894,0.976
6402.036,1.75,0.475
6226.277,3.55,0.127
6073.586,1074.506,2.277
5945.741,1077.728,3.586
5844.373,1.15,3.085
4921.995,3.9,2.06
5770.877,879.186,0.095
5726.327,1.6,1.245
5711.4,2.0,1.585
5726.327,5.2,3.004
5770.892,1066.728,0.783
7074.553,1.75,0.53
4543.194,3.85,3.831
4170.93,1073.561,0.161
3807.122,1.5,1.581
3454.441,1076.95,2.516
3116.668,6.2,0.908
2799.204,1076.728,2.968
2509.768,9.6,1.963
2259.158,4.75,0.477
2061.583,1080.172,3.604
1933.371,1083.894,3.384
6690.033,1.55,0.198
1888.7,4.55,2.878
1933.371,1072.617,1.815
2061.623,1079.672,2.257
7543.423,876.232,2.976
7136.353,2416.638,2.734
6730.03,1074.672,2.699
6324.598,876.323,1.165
5920.24,4.55,0.182
5517.193,4.05,0.871
5115.766,874.095,3.597
6309.14,0.4,1.324
4716.373,3.85,0.446
4319.578,4.3,1.888
3926.169,5.2,0.848
3537.276,3.7,1.126
3154.57,1077.394,0.292
2780.605,873.959,1.648
2419.44,6.5,0.999
2077.759,6.3,2.15
1766.902,4.0,0.527
1506.078,2.95,1.287
5932.573,876.823,1.746
1325.167,3.85,1.218
1259.1,2.4,2.317
1325.167,0.15,0.224
1506.132,1076.783,0.84
7464.201,876.595,1.338
7052.559,2.3,1.291
6641.111,2758.086,5.088
6229.896,4.2,0.679
5818.961,3.55,0.086
5408.372,3.15,1.852
5561.21,1072.394,0.941
4998.212,6.0,0.227
4588.599,1607.425,3.609
4179.691,2.05,2.19
3771.72,3.45,1.233
3365.024,1079.339,3.291
2960.131,873.05,4.694
2159.804,873.186,1.616
1768.656,7.9,1.636
1390.325,876.095,0.521
5196.169,876.459,1.379
753.081,871.459,0.089
753.081,0.15,1.109
1038.989,876.914,3.019
7437.6,876.732,1.938
7024.4,1607.258,4.476
6611.2,1073.95,2.398
6198.0,4.05,0.992
5784.8,3.35,1.06
4838.88,1073.783,1.767
5371.6,3.95,1.117
4958.4,4.8,2.63
4545.2,4.0,0.381
4132.0,874.459,3.642
3718.8,873.868,1.86
3305.6,3.15,0.485
2892.4,3.8,1.342
2479.2,2.8,0.424
2066.0,4.0,0.822
8244.78,8.35,1.372
4838.88,4.65,0.912
1652.8,4.8,0.172
1239.6,7.65,2.794
826.4,1602.533,3.785
413.2,2.85,0.003
413.3,1.95,1.744
7881.195,871.427,4.371
7469.676,873.927,2.263
7058.354,1080.356,1.172
6647.265,5.85,0.195
4491.192,5.55,0.242
6236.455,5.05,0.418
5825.983,4.0,1.413
5415.926,5.2,0.347
5006.386,6.6,0.115
4597.501,1084.578,1.619
4189.463,1083.856,0.654
3782.545,7.3,0.093
3377.153,1080.744,3.983
2973.912,6.65,2.693
2573.831,871.382,1.864
4155.517,6.0,0.347
2178.653,8.55,1.329
1791.625,872.973,1.942
1419.43,1078.3,1.408
1077.548,3.45,1.244
805.547,1608.242,3.37
691.5,877.7,2.355
805.599,0.65,0.498
7961.179,9.05,0.387
7554.019,871.336,1.173
7147.552,5.15,0.439
3835.011,872.7,0.62
6741.904,6.85,1.391
6337.232,1079.911,1.441
5933.735,7.15,0.254
5531.672,1083.911,1.32
5131.378,7.35,0.781
4733.302,4.7,1.151
4338.056,1079.022,1.92
3559.817,9.0,1.433
3179.824,6.05,0.89
3533.803,8.15,1.242
2809.224,8.15,0.031
2452.277,1081.3,1.363
2115.905,3.1,2.763
1811.605,3.95,1.829
1558.282,4.45,0.958
1384.211,1609.033,2.047
1321.1,2.6,1.975
1384.241,1610.283,5.001
8089.517,7.05,0.766
7689.156,6.5,1.414
3257.251,1083.578,4.301
7290.228,4.0,2.434
6892.982,5.9,1.471
6497.725,871.836,1.697
6104.846,8.55,1.366
5714.833,7.65,0.285
5328.317,1603.158,3.405
4946.117,871.109,1.802
4569.317,870.745,0.805
4199.369,1080.411,3.315
3838.258,1083.356,2.665
3012.155,7.25,0.374
3488.726,1604.408,2.098
3154.626,871.609,2.127
2841.406,1080.467,2.497
2556.752,1.25,1.192
2311.242,3.05,2.74
2118.53,872.836,0.816
1993.982,0.25,3.417
1950.7,1066.356,3.178
1994.003,2409.612,3.955
8263.927,873.473,1.996
2806.767,6.2,1.539
7872.441,871.927,3.337
7483.29,6.45,2.009
7096.858,6.2,2.536
6713.616,8.8,0.232
6334.141,5.05,0.036
5959.154,1081.078,3.369
5589.558,1082.189,0.938
5226.497,1081.356,1.788
4871.433,870.473,2.047
4526.246,1081.356,2.68
2650.334,872.2,2.842
4193.379,870.382,2.321
3876.004,1079.244,2.659
3578.249,1079.133,2.501
3305.418,6.0,0.247
3064.177,1.35,1.633
2862.523,877.382,2.086
2709.312,875.882,0.185
2613.076,1069.244,1.167
2580.2,6.9,1.951
2613.092,3.2,1.279
2551.875,1081.133,0.297
8505.277,872.882,1.83
8125.427,6.4,1.267
7748.992,1078.8,1.205
7376.492,871.109,2.883
7008.558,870.973,0.99
6645.945,1079.189,0.666
6289.576,8.25,1.086
5940.573,870.518,2.407
5600.314,6.75,0.164
5270.493,872.882,0.785
7852.339,3.2,1.135
2518.2,1076.189,2.018
4953.196,7.25,1.469
4650.986,8.3,0.746
4366.996,871.336,2.163
4105.01,8.0,1.028
3869.5,1606.158,3.408
3665.573,875.791,0.585
3498.755,2.0,0.865
3374.554,876.109,4.278
3297.789,3.1,0.011
3271.8,880.882,2.164
2551.891,5.8,0.21
3297.801,1071.967,2.896
8766.71,6.2,0.787
8398.692,7.1,0.294
8035.069,1078.078,2.672
7676.464,6.8,2.993
7323.616,6.45,1.416
6977.396,1080.356,2.95
6638.842,5.85,1.329
6309.19,871.291,0.657
5989.907,6.75,1.266
8074.791,7.3,0.115
5682.743,7.0,0.649
5389.769,7.15,2.415
5113.427,6.95,1.945
4856.554,4.9,0.298
4622.399,1604.7,3.507
4414.578,872.564,1.413
4236.967,1078.911,3.502
4093.501,1.2,2.453
3987.866,2227.162,5.415
3923.121,2.85,1.281
7673.662,872.655,2.489
3901.3,882.291,0.876
3923.131,4.15,1.039
9064.442,1080.689,1.353
8709.015,1082.356,2.587
8358.902,6.45,1.188
8014.8,7.05,2.609
7677.516,1081.189,2.83
7347.991,5.45,1.346
7027.314,7.4,2.468
6716.754,7.25,3.096
7273.884,872.836,2.131
6417.78,5.9,0.863
6132.086,1081.522,3.604
5861.615,1081.8,3.006
5608.569,6.95,3.621
5375.41,4.85,1.009
5164.832,1080.689,2.326
4979.7,1081.633,2.098
4822.945,4.05,2.948
4697.41,3.3,1.71
4605.648,3.3,2.318
6875.693,1083.189,3.089
4549.702,1069.022,2.431
4530.9,6.6,1.858
4549.711,3.6,3.451
9394.962,1078.467,2.464
9052.521,1078.522,2.788
8716.217,1077.022,2.069
8386.788,6.35,0.22
8065.076,1604.533,3.361
7752.042,1078.356,0.312
7448.78,8.0,0.098
6479.382,1075.356,1.357
7156.534,1604.2,2.755
6876.706,871.882,2.219
6360.795,1604.033,5.294
6128.396,1077.967,2.121
5915.76,7.5,1.088
5558.651,5.75,0.704
5418.671,873.291,2.142
5307.245,876.473,0.442
6085.318,1077.022,2.415
5226.201,873.564,0.175
5176.966,1073.467,1.866
5160.45,1611.95,2.895
5176.974,1070.078,3.537
9708.509,873.518,1.38
9377.525,6.1,0.21
9053.302,1076.078,2.194
8736.593,873.427,0.224
8428.244,1080.744,2.932
8129.207,2.05,1.926
5693.968,5.55,0.143
7840.547,1083.3,1.996
7563.453,7.4,0.721
7299.242,873.336,1.368
7049.363,1082.022,2.455
6815.392,1081.744,0.973
6599.021,4.6,0.478
6402.036,6.4,0.124
6226.277,1077.356,2.274
6073.586,1080.578,3.582
5945.741,1.7,3.082
5305.932,6.75,2.057
5844.373,876.336,0.099
5770.877,4.45,1.242
5726.327,0.85,1.582
5711.4,2.35,3.001
5726.335,1069.578,0.78
7462.14,4.6,0.533
4921.995,6.7,3.827
4543.194,1076.411,0.158
4170.93,4.35,1.578
3807.122,1079.8,2.512
3454.441,9.05,0.911
3116.668,1079.578,2.965
2799.204,12.45,1.96
2509.768,7.6,0.474
2259.158,1083.022,3.601
2061.583,1086.744,3.381
7074.553,4.4,0.201
1933.371,7.4,2.875
1888.7,1075.467,1.812
1933.392,1082.522,2.254
7951.125,873.382,2.979
7543.423,2419.487,2.731
7136.353,1077.522,2.696
6730.03,873.473,1.169
6324.598,7.4,0.179
5920.24,6.9,0.867
5517.193,871.245,3.601
6690.033,2.45,1.327
5115.766,6.7,0.443
4716.373,7.15,1.885
4319.578,8.05,0.851
3926.169,6.55,1.129
3537.276,1080.244,0.295
3154.57,871.109,1.651
2780.605,9.35,0.996
2419.44,9.15,2.153
2077.759,6.85,0.53
1766.902,5.8,1.284
6309.14,873.973,1.749
1506.078,6.7,1.221
1325.167,5.25,2.314
1259.1,2.7,0.221
1325.198,1079.633,0.837
7876.005,873.745,1.341
7464.201,5.15,1.294
7052.559,2755.236,5.091
6641.111,7.05,0.682
6229.896,6.4,0.083
5818.961,6.0,1.849
5932.573,1075.244,0.938
5408.372,8.85,0.224
4998.212,1604.575,3.613
4588.599,4.9,2.193
4179.691,6.3,1.23
3771.72,1082.189,3.288
3365.024,870.2,4.697
2557.895,870.336,1.619
2159.804,10.75,1.633
1768.656,873.245,0.524
5561.21,873.609,1.382
1038.91,868.609,0.092
629.6,3.0,1.112
753.135,874.064,3.022
7850.8,873.882,1.941
7437.6,1604.408,4.48
7024.4,1076.8,2.395
6611.2,6.9,0.989
6198.0,6.2,1.063
5196.169,1076.633,1.764
5784.8,6.8,1.114
5371.6,7.65,2.627
4958.4,6.85,0.384
4545.2,871.609,3.645
4132.0,871.018,1.863
3718.8,6.0,0.488
3305.6,6.65,1.339
2892.4,5.65,0.421
2479.2,6.85,0.825
8639.252,6.4,0.371
5196.257,2.7,0.832
2066.1,2.85,1.916
1652.9,5.7,1.051
1239.7,1604.483,5.529
826.5,0.9,1.747
413.3,1.95,1.744
8292.98,873.377,6.115
7881.295,875.877,4.006
7469.776,1078.406,0.572
7058.454,3.9,1.939
4838.965,3.6,1.986
6647.365,3.1,2.162
6236.555,2.05,3.157
5826.083,3.25,2.09
5416.026,4.65,1.629
5006.485,1082.628,0.125
4597.6,1081.906,1.09
4189.561,5.35,1.651
3782.643,1078.794,2.24
3377.251,4.7,0.949
2974.009,873.332,3.607
4491.275,4.05,2.091
2573.927,6.6,3.073
2178.748,874.923,3.685
1791.717,1076.35,0.336
1419.517,1.5,0.5
1077.624,1610.192,5.114
805.599,879.65,4.098
691.5,2.6,2.242
8369.029,7.1,1.357
7961.277,873.286,2.917
7554.117,3.2,2.183
4155.597,874.65,1.124
7147.65,4.9,0.353
6742.002,1077.961,0.303
6337.33,5.2,1.49
5933.833,1081.961,0.424
5531.769,5.4,0.963
5131.474,2.75,0.593
4733.398,1077.072,0.177
3946.584,7.05,0.311
3559.91,4.1,0.853
3835.086,6.2,0.501
3179.915,6.2,1.713
2809.312,1079.35,0.38
2452.361,1.15,4.506
2115.983,2.0,0.085
1811.674,2.5,2.702
1558.335,1610.983,3.79
1384.241,4.55,0.232
1321.1,1612.233,6.745
8491.206,5.1,0.978
8089.614,4.55,0.33
3533.873,1081.628,2.557
7689.253,2.05,0.69
7290.324,3.95,3.215
6893.078,873.786,3.441
6497.821,6.6,3.11
6104.94,5.7,1.458
5714.927,1605.108,5.148
5328.41,873.059,3.546
4946.209,872.695,2.549
4569.407,1078.461,1.571
4199.458,1081.406,0.921
3257.315,5.3,1.37
3838.344,1606.358,3.841
3488.809,873.559,3.87
3154.704,1078.517,0.753
2841.478,0.7,0.552
2556.816,1.1,0.996
2311.295,874.786,2.56
2118.569,2.2,1.674
1994.003,1064.406,1.434
1950.7,2407.662,2.212
8657.527,875.423,3.74
3012.21,4.25,3.282
8264.022,873.877,5.08
7872.535,4.5,3.752
7483.384,4.25,4.28
7096.951,6.85,1.512
6713.708,3.1,1.707
6334.232,1079.128,1.625
5959.244,1080.239,0.805
5589.647,1079.406,0.045
5226.584,872.423,3.791
4871.517,1079.406,0.937
2806.811,874.15,4.586
4526.328,872.332,4.065
4193.457,1077.294,0.915
3876.079,1077.183,0.757
3578.318,4.05,1.497
3305.48,0.6,0.111
3064.231,879.332,3.83
2862.567,877.832,1.559
2709.342,1067.294,0.577
2613.092,8.85,0.207
2580.2,5.15,3.023
2650.365,1079.183,2.04
8888.196,874.832,3.573
8505.369,4.45,3.011
8125.519,1076.85,0.539
7749.082,873.059,4.626
7376.582,872.923,2.734
7008.646,1077.239,1.077
6646.032,6.3,0.658
6289.661,872.468,4.151
5940.656,4.8,1.58
5600.395,874.832,2.528
8244.875,1.25,2.879
2551.891,1074.239,0.274
5270.572,5.3,3.213
4953.271,6.35,0.998
4651.057,873.286,3.906
4367.062,6.05,2.772
4105.07,1608.108,5.152
3869.554,877.741,2.328
3665.618,0.05,0.879
3498.79,878.059,6.022
3374.578,5.05,1.733
3297.801,882.832,3.907
2518.2,3.85,1.954
3271.8,1070.017,1.152
9138.681,4.25,0.956
8766.799,5.15,2.038
8398.781,1076.128,0.929
8035.157,4.85,1.249
7676.551,4.5,0.328
7323.7,1078.406,1.206
6977.479,3.9,3.073
6638.923,873.241,2.401
6309.268,4.8,0.478
8477.177,5.35,1.858
5989.983,5.05,2.392
5682.816,5.2,0.671
5389.838,5.0,0.201
5113.491,2.95,1.446
4856.614,1606.65,5.251
4622.453,874.514,0.331
4414.625,1076.961,1.759
4237.006,0.75,0.709
4093.531,2229.112,7.158
3987.887,4.8,0.462
8074.888,874.605,4.233
3923.131,884.241,2.619
3901.3,6.1,0.704
9424.67,1078.739,0.39
9064.529,1080.406,0.843
8709.101,4.5,0.556
8358.986,5.1,0.865
8014.883,1079.239,1.086
7677.597,3.5,0.398
7348.069,5.45,0.724
7027.39,5.3,1.353
7673.758,874.786,3.875
6716.828,3.95,0.881
6417.851,1079.572,1.86
6132.153,1079.85,1.262
5861.678,5.0,1.877
5608.628,2.9,0.735
5375.464,1078.739,0.583
5164.88,1079.683,0.354
4979.741,2.1,1.205
4822.98,1.35,0.034
4697.437,1.35,4.062
7273.98,1081.239,1.345
4605.666,1067.072,0.688
4549.711,8.55,0.114
4530.9,5.55,1.708
9742.977,1076.517,0.72
9395.045,1076.572,1.044
9052.603,1075.072,0.325
8716.298,4.4,1.524
8386.867,1606.483,5.105
8065.153,1076.406,1.432
7752.117,6.05,1.842
6875.789,1073.406,0.387
7448.853,1606.15,4.498
7156.603,873.832,3.963
6610.937,1605.983,7.038
6360.854,1076.017,0.377
6128.45,5.55,2.832
5725.135,3.8,1.04
5558.688,875.241,3.885
5418.701,878.423,2.186
6479.478,1075.072,0.671
5307.269,875.514,1.919
5226.217,1071.517,0.122
5176.974,1613.9,4.639
5160.45,1068.128,1.793
10045.668,875.468,3.124
9708.59,4.15,1.533
9377.605,1074.128,0.451
9053.38,875.377,1.967
8736.669,1078.794,1.188
8428.317,0.1,0.182
6085.413,3.6,1.6
8129.278,1081.35,0.252
7840.615,5.45,2.465
7563.519,875.286,3.112
7299.304,1080.072,0.711
7049.421,1079.794,0.771
6815.446,2.65,2.222
6599.071,4.45,1.62
6402.081,1075.406,0.531
6226.317,1078.628,1.839
6073.62,0.25,1.338
5694.063,4.8,0.314
5945.769,878.286,1.842
5844.394,2.5,0.502
5770.892,1.1,0.162
5726.335,4.3,1.257
5711.4,1067.628,0.964
7852.434,2.65,2.277
5306.026,4.75,2.084
4922.087,1074.461,1.586
4543.285,2.4,0.166
4171.02,1077.85,0.769
3807.209,7.1,2.655
3454.525,1077.628,1.221
3116.748,10.5,0.216
2799.278,5.65,1.27
2509.834,1081.072,1.857
2259.213,1084.794,1.638
7462.234,2.45,1.945
2061.623,5.45,1.132
1933.392,1073.517,0.068
1888.7,1080.572,0.51
8359.467,875.332,4.723
7951.224,2417.538,0.987
7543.521,1075.572,0.952
7136.451,875.423,2.912
6730.128,5.45,1.565
6324.696,4.95,0.876
5920.338,873.195,5.344
7074.646,0.5,3.071
5517.29,4.75,1.301
5115.863,5.2,0.141
4716.47,6.1,2.595
4319.674,4.6,2.873
3926.264,1078.294,2.039
3537.37,873.059,3.395
3154.661,7.4,0.748
2780.694,7.2,3.897
2419.525,4.9,2.274
2077.838,3.85,0.459
6690.125,875.923,3.493
1766.972,4.75,2.964
1506.132,3.3,0.57
1325.198,0.75,1.523
1259.1,1077.683,0.906
8288.048,875.695,3.085
7876.105,3.2,3.038
7464.3,2757.186,6.835
7052.659,5.1,2.426
6641.211,4.45,1.66
6229.995,4.05,0.105
6309.231,1073.294,0.805
5819.06,6.9,1.52
5408.471,1606.525,5.356
4998.312,2.95,3.937
4588.698,4.35,0.514
4179.79,1080.239,1.544
3771.818,872.15,6.44
2960.228,872.286,3.363
2557.992,8.8,0.11
2159.899,875.195,2.268
5932.663,875.559,3.125
1390.414,870.559,1.836
753.135,1.05,2.856
629.6,876.014,4.766
8264.1,875.832,3.684
7850.9,1606.358,6.223
7437.7,1074.85,0.651
7024.5,4.95,0.755
6611.3,4.25,2.807
5561.3,1074.683,0.021
6198.1,4.85,0.629
5784.9,5.7,0.883
5371.7,4.9,2.128
4958.5,873.559,5.389
4545.3,872.968,3.607
4132.1,4.05,2.232
3718.9,4.7,0.405
3305.7,3.7,1.323
2892.5,4.9,2.569
3209.7,879.777,5.743
4912.397,876.077,5.283
6236.455,876.227,4.199
6647.265,879.077,7.165
7058.354,731.106,0.586
7469.676,874.277,4.368
7881.195,871.427,4.371
8292.98,873.377,6.115
413.2,2.5,2.108
826.4,1951.783,5.542
1239.6,877.277,4.175
5232.17,876.977,4.129
1652.8,876.477,3.953
2066.0,875.427,2.958
2479.2,876.627,4.024
2892.4,878.027,4.486
3305.6,1956.005,5.99
3718.8,1955.283,5.025
4132.0,878.727,4.464
4545.2,1952.172,8.354
4958.4,878.077,7.064
5371.6,0.045,2.507
5564.262,877.427,4.024
5784.8,879.977,3.042
6198.0,1.545,2.429
6611.2,1949.727,5.779
7024.4,874.877,5.615
7437.6,736.814,1.001
7850.8,6.273,2.016
8264.1,870.777,3.873
629.6,880.477,4.757
753.081,0.091,3.198
1038.91,876.577,3.931
5906.598,1.273,4.991
1390.325,878.277,5.762
1768.656,1951.338,5.812
2159.804,878.577,4.625
2557.895,1955.338,5.691
2960.131,878.777,5.152
3365.024,876.127,5.522
3771.72,1950.449,6.291
4588.599,880.427,5.804
4998.212,877.477,5.261
6257.496,879.577,5.613
5408.372,879.577,4.401
5818.961,1952.727,5.734
6229.896,874.527,1.608
6641.111,875.377,6.2
7052.559,875.877,3.413
7464.201,737.606,2.324
7876.005,868.827,6.346
8288.048,738.856,0.63
1259.2,878.477,5.137
1325.262,877.927,5.785
6615.594,1955.005,8.672
1506.161,875.427,6.805
1766.973,877.327,2.899
2077.819,0.409,2.674
2419.492,879.977,3.005
2780.651,879.077,4.656
3154.61,731.731,0.966
3537.312,0.318,2.569
3926.201,0.682,3.566
4319.607,1951.838,7.686
4716.4,1954.783,7.036
6979.784,878.677,4.745
5115.791,732.981,2.273
5517.216,0.182,2.244
5920.261,1951.894,6.868
6324.618,872.677,5.563
6730.048,874.477,7.111
7136.37,1.409,3.555
7543.439,871.177,7.788
7951.141,1937.783,7.549
8359.482,3281.04,8.326
1888.7,2.045,2.375
7349.159,877.627,2.832
1933.371,0.5,1.034
2061.583,877.877,2.362
2259.158,877.627,1.835
2509.768,880.227,4.603
2799.204,876.477,4.407
3116.668,1952.505,7.74
3454.441,1953.616,5.309
3807.122,1952.783,6.159
4170.93,0.955,2.324
4543.194,1952.783,7.051
