Lambda_Diff,Distance
0.624,5682.743
0.712,7673.662
0.664,5389.769
0.688,5113.427
0.656,4856.554
0.328,4622.399
0.488,4414.578
0.496,4236.967
0.384,4093.501
0.264,3987.866
0.136,3923.121
0.912,3901.3
0.48,7273.884
1.216,3923.121
1.12,3987.887
0.64,8709.015
0.88,8358.902
0.576,8014.8
0.672,7677.516
0.712,7347.991
0.416,7027.314
0.728,6716.754
0.704,6417.78
0.448,6875.693
0.488,6132.086
0.76,5861.615
0.8,5608.569
0.656,5375.41
0.32,5164.832
0.64,4979.7
0.776,4822.945
0.192,4697.41
0.072,4605.648
0.072,4549.702
1.0,6479.382
1.04,4530.9
1.512,4549.702
1.032,4605.666
0.32,9052.521
0.328,8716.217
0.112,8386.788
0.56,8065.076
0.52,7752.042
0.304,7448.78
0.824,7156.534
0.128,6085.318
0.584,6876.706
0.616,6610.875
0.616,6128.396
0.248,5915.76
0.744,5725.092
0.464,5418.671
0.368,5307.245
0.192,5226.201
0.112,5693.968
0.32,5176.966
0.4,5160.45
0.904,5176.966
0.888,5226.217
0.328,9377.525
0.52,9053.302
0.024,8736.593
0.344,8428.244
0.648,8129.207
0.128,7840.547
0.432,5305.932
1.016,7563.453
0.728,7299.242
0.36,7049.363
0.832,6815.392
0.792,6599.021
0.28,6402.036
0.568,6226.277
0.16,6073.586
0.624,5945.741
0.184,5844.373
0.624,4921.995
0.168,5770.877
0.256,5726.327
0.32,5711.4
0.832,5726.327
0.96,5770.892
0.28,7074.553
0.616,4543.194
0.024,4170.93
0.24,3807.122
0.512,3454.441
0.992,3116.668
0.48,2799.204
1.536,2509.768
0.76,2259.158
0.976,2061.583
1.512,1933.371
0.248,6690.033
0.728,1888.7
0.112,1933.371
0.904,2061.623
0.352,7543.423
0.192,7136.353
0.184,6730.03
0.336,6324.598
0.728,5920.24
0.648,5517.193
0.728,5115.766
0.064,6309.14
0.616,4716.373
0.688,4319.578
0.832,3926.169
0.592,3537.276
0.576,3154.57
0.752,2780.605
1.04,2419.44
1.008,2077.759
0.64,1766.902
0.472,1506.078
0.248,5932.573
0.616,1325.167
0.384,1259.1
0.024,1325.167
0.488,1506.132
0.288,7464.201
0.368,7052.559
0.464,6641.111
0.672,6229.896
0.568,5818.961
0.504,5408.372
0.144,5561.21
0.96,4998.212
0.512,4588.599
0.328,4179.691
0.552,3771.72
0.856,3365.024
0.912,2960.131
0.728,2557.895
0.888,2159.804
1.264,1768.656
0.376,1390.325
0.312,5196.169
1.192,753.081
0.024,753.081
0.232,1038.989
0.264,7437.6
0.544,7024.4
0.08,6611.2
0.648,6198.0
0.536,5784.8
0.056,4838.88
0.632,5371.6
0.768,4958.4
0.64,4545.2
0.664,4132.0
0.768,3718.8
0.504,3305.6
0.608,2892.4
0.448,2479.2
0.64,2066.0
0.984,1652.8
0.312,413.3
1.152,7881.195
0.712,7469.676
1.048,7058.354
0.936,6647.265
0.888,4491.192
0.808,6236.455
0.64,5825.983
0.832,5415.926
1.056,5006.386
1.656,4597.501
1.552,4189.463
1.168,3782.545
1.104,3377.153
1.064,2973.912
1.16,2573.831
0.96,4155.517
1.368,2178.653
0.88,1791.625
0.752,1419.43
0.552,1077.548
0.264,805.547
0.048,691.5
0.104,805.599
1.448,7961.179
1.168,7554.019
0.824,7147.552
0.928,3835.011
1.096,6741.904
0.984,6337.232
1.144,5933.735
1.56,5531.672
1.176,5131.378
0.752,4733.302
0.856,4338.056
1.44,3559.817
0.968,3179.824
1.304,3533.803
1.304,2809.224
1.184,2452.277
0.496,2115.905
0.632,1811.605
0.712,1558.282
0.112,1384.211
0.416,1321.1
0.128,1384.241
1.128,8089.517
1.04,7689.156
1.512,3257.251
0.64,7290.228
0.944,6892.982
1.08,6497.725
1.368,6104.846
1.224,5714.833
1.24,5328.317
1.208,4946.117
1.272,4569.317
1.056,4199.369
1.48,3838.258
1.16,3012.155
1.0,3488.726
1.12,3154.626
1.064,2841.406
0.2,2556.752
0.488,2311.242
0.904,2118.53
0.04,1993.982
0.968,1950.7
0.616,1994.003
0.792,8263.927
0.992,2806.767
1.064,7872.441
1.032,7483.29
0.992,7096.858
1.408,6713.616
0.808,6334.141
1.152,5959.154
1.312,5589.558
1.192,5226.497
1.32,4871.433
1.192,4526.246
1.016,2650.334
1.336,4193.379
0.888,3876.004
0.872,3578.249
0.96,3305.418
0.216,3064.177
0.104,2862.523
0.368,2709.312
0.552,2613.076
1.104,2580.2
0.512,2613.092
1.16,2551.875
0.896,8505.277
1.024,8125.427
0.824,7748.992
1.208,7376.492
1.232,7008.558
0.88,6645.945
1.32,6289.576
1.312,5940.573
1.08,5600.314
0.896,5270.493
0.512,7852.339
0.448,2518.2
1.16,4953.196
1.328,4650.986
1.168,4366.996
1.28,4105.01
0.664,3869.5
0.384,3665.573
0.32,3498.755
0.328,3374.554
0.496,3297.789
0.512,3271.8
0.928,2551.891
0.16,3297.801
0.992,8766.71
1.136,8398.692
0.72,8035.069
1.088,7676.464
1.032,7323.616
1.048,6977.396
0.936,6638.842
1.176,6309.19
1.08,5989.907
1.168,8074.791
1.12,5682.743
1.144,5389.769
1.112,5113.427
0.784,4856.554
0.944,4622.399
0.952,4414.578
0.84,4236.967
0.192,4093.501
0.32,3987.866
0.456,3923.121
0.936,7673.662
0.76,3901.3
0.664,3923.131
1.096,9064.442
1.336,8709.015
1.032,8358.902
1.128,8014.8
1.168,7677.516
0.872,7347.991
1.184,7027.314
1.16,6716.754
0.904,7273.884
0.944,6417.78
1.216,6132.086
1.256,5861.615
1.112,5608.569
0.776,5375.41
1.096,5164.832
1.232,4979.7
0.648,4822.945
0.528,4697.41
0.528,4605.648
1.456,6875.693
0.584,4549.702
1.056,4530.9
0.576,4549.711
0.776,9394.962
0.784,9052.521
0.568,8716.217
1.016,8386.788
0.976,8065.076
0.76,7752.042
1.28,7448.78
0.328,6479.382
1.04,7156.534
1.072,6876.706
1.072,6360.795
0.704,6128.396
1.2,5915.76
0.92,5558.651
0.824,5418.671
0.264,5307.245
0.568,6085.318
0.776,5226.201
0.056,5176.966
0.448,5160.45
0.432,5176.974
0.784,9708.509
0.976,9377.525
0.432,9053.302
0.8,8736.593
1.104,8428.244
0.328,8129.207
0.888,5693.968
1.472,7840.547
1.184,7563.453
0.816,7299.242
1.288,7049.363
1.248,6815.392
0.736,6599.021
1.024,6402.036
0.616,6226.277
1.08,6073.586
0.272,5945.741
1.08,5305.932
0.288,5844.373
0.712,5770.877
0.136,5726.327
0.376,5711.4
0.504,5726.335
0.736,7462.14
1.072,4921.995
0.48,4543.194
0.696,4170.93
0.968,3807.122
1.448,3454.441
0.936,3116.668
1.992,2799.204
1.216,2509.768
1.432,2259.158
1.968,2061.583
0.704,7074.553
1.184,1933.371
0.344,1888.7
1.36,1933.392
0.808,7951.125
0.648,7543.423
0.64,7136.353
0.792,6730.03
1.184,6324.598
1.104,5920.24
1.184,5517.193
0.392,6690.033
1.072,5115.766
1.144,4716.373
1.288,4319.578
1.048,3926.169
1.032,3537.276
1.208,3154.57
1.496,2780.605
1.464,2419.44
1.096,2077.759
0.928,1766.902
0.704,6309.14
1.072,1506.078
0.84,1325.167
0.432,1259.1
0.944,1325.198
0.744,7876.005
0.824,7464.201
0.92,7052.559
1.128,6641.111
1.024,6229.896
0.96,5818.961
0.312,5932.573
1.416,5408.372
0.968,4998.212
0.784,4588.599
1.008,4179.691
1.312,3771.72
1.368,3365.024
1.184,2960.131
1.344,2557.895
1.72,2159.804
0.832,1768.656
0.768,5561.21
1.648,1038.91
0.48,629.6
0.688,753.135
0.72,7850.8
1.0,7437.6
0.536,7024.4
1.104,6611.2
0.992,6198.0
0.512,5196.169
1.088,5784.8
1.224,5371.6
1.096,4958.4
1.12,4545.2
1.224,4132.0
0.96,3718.8
1.064,3305.6
0.904,2892.4
1.096,2479.2
1.44,2066.0
0.84,8292.98
0.4,7881.295
0.736,7469.776
0.624,7058.454
0.576,4838.965
0.496,6647.365
0.328,6236.555
0.52,5826.083
0.744,5416.026
1.344,5006.485
1.24,4597.6
0.856,4189.561
0.792,3782.643
0.752,3377.251
0.848,2974.009
0.648,4491.275
1.056,2573.927
0.568,2178.748
0.44,1791.717
0.24,1419.517
0.048,1077.624
0.264,805.599
0.416,691.5
1.136,8369.029
0.856,7961.277
0.512,7554.117
0.616,4155.597
0.784,7147.65
0.672,6742.002
0.832,6337.33
1.248,5933.833
0.864,5531.769
0.44,5131.474
0.544,4733.398
1.128,3946.584
0.656,3559.91
0.992,3835.086
0.992,3179.915
0.872,2809.312
0.184,2452.361
0.32,2115.983
0.4,1811.674
0.2,1558.335
0.728,1384.241
0.44,1321.1
0.816,8491.206
0.728,8089.614
1.2,3533.873
0.328,7689.253
0.632,7290.324
0.768,6893.078
1.056,6497.821
0.912,6104.94
0.928,5714.927
0.896,5328.41
0.96,4946.209
0.744,4569.407
1.168,4199.458
0.848,3257.315
0.688,3838.344
0.808,3488.809
0.752,3154.704
0.112,2841.478
0.176,2556.816
0.592,2311.295
0.352,2118.569
1.28,1994.003
0.928,1950.7
0.48,8657.527
0.68,3012.21
0.752,8264.022
0.72,7872.535
0.68,7483.384
1.096,7096.951
0.496,6713.708
0.84,6334.232
1.0,5959.244
0.88,5589.647
1.008,5226.584
0.88,4871.517
0.704,2806.811
1.024,4526.328
0.576,4193.457
0.56,3876.079
0.648,3578.318
0.096,3305.48
0.208,3064.231
0.056,2862.567
0.864,2709.342
1.416,2613.092
0.824,2580.2
0.848,2650.365
0.584,8888.196
0.712,8505.369
0.512,8125.519
0.896,7749.082
0.92,7376.582
0.568,7008.646
1.008,6646.032
1.0,6289.661
0.768,5940.656
0.584,5600.395
0.2,8244.875
0.136,2551.891
0.848,5270.572
1.016,4953.271
0.856,4651.057
0.968,4367.062
0.352,4105.07
0.072,3869.554
0.008,3665.618
0.016,3498.79
0.808,3374.578
0.824,3297.801
0.616,2518.2
0.472,3271.8
0.68,9138.681
0.824,8766.799
0.408,8398.781
0.776,8035.157
0.72,7676.551
0.736,7323.7
0.624,6977.479
0.864,6638.923
0.768,6309.268
0.856,8477.177
0.808,5989.983
0.832,5682.816
0.8,5389.838
0.472,5113.491
0.632,4856.614
0.64,4622.453
0.528,4414.625
0.12,4237.006
0.008,4093.531
0.768,3987.887
0.624,8074.888
1.072,3923.131
0.976,3901.3
0.784,9424.67
1.024,9064.529
0.72,8709.101
0.816,8358.986
0.856,8014.883
0.56,7677.597
0.872,7348.069
0.848,7027.39
0.592,7673.758
0.632,6716.828
0.904,6417.851
0.944,6132.153
0.8,5861.678
0.464,5608.628
0.784,5375.464
0.92,5164.88
0.336,4979.741
0.216,4822.98
0.216,4697.437
1.144,7273.98
0.896,4605.666
1.368,4549.711
0.888,4530.9
0.464,9742.977
0.472,9395.045
0.256,9052.603
0.704,8716.298
0.664,8386.867
0.448,8065.153
0.968,7752.117
0.016,6875.789
0.728,7448.853
0.76,7156.603
0.76,6610.937
0.392,6360.854
0.888,6128.45
0.608,5725.135
0.512,5558.688
0.048,5418.701
0.256,6479.478
0.464,5307.269
0.256,5226.217
0.76,5176.974
0.744,5160.45
0.472,10045.668
0.664,9708.59
0.12,9377.605
0.488,9053.38
0.792,8736.669
0.016,8428.317
0.576,6085.413
1.16,8129.278
0.872,7840.615
0.504,7563.519
0.976,7299.304
0.936,7049.421
0.424,6815.446
0.712,6599.071
0.304,6402.081
0.768,6226.317
0.04,6073.62
0.768,5694.063
0.024,5945.769
0.4,5844.394
0.176,5770.892
0.688,5726.335
0.816,5711.4
0.424,7852.434
0.76,5306.026
0.168,4922.087
0.384,4543.285
0.656,4171.02
1.136,3807.209
0.624,3454.525
1.68,3116.748
0.904,2799.278
1.12,2509.834
1.656,2259.213
0.392,7462.234
0.872,2061.623
0.032,1933.392
1.048,1888.7
0.496,8359.467
0.336,7951.224
0.328,7543.521
0.48,7136.451
0.872,6730.128
0.792,6324.696
0.872,5920.338
0.08,7074.646
0.76,5517.29
0.832,5115.863
0.976,4716.47
0.736,4319.674
0.72,3926.264
0.896,3537.37
1.184,3154.661
1.152,2780.694
0.784,2419.525
0.616,2077.838
0.392,6690.125
0.76,1766.972
0.528,1506.132
0.12,1325.198
0.632,1259.1
0.432,8288.048
0.512,7876.105
0.608,7464.3
0.816,7052.659
0.712,6641.211
0.648,6229.995
0.0,6309.231
1.104,5819.06
0.656,5408.471
0.472,4998.312
0.696,4588.698
1.0,4179.79
1.056,3771.818
0.872,3365.122
1.032,2960.228
1.408,2557.992
0.52,2159.899
0.456,5932.663
1.336,1390.414
0.168,753.135
0.376,629.6
0.408,8264.1
0.688,7850.9
0.224,7437.7
0.792,7024.5
0.68,6611.3
0.2,5561.3
0.776,6198.1
0.912,5784.9
0.784,5371.7
0.808,4958.5
0.912,4545.3
0.648,4132.1
0.752,3718.9
0.592,3305.7
0.784,2892.5
1.128,2479.3
0.44,413.2
0.104,826.4
0.216,1239.6
0.264,5232.17
0.344,1652.8
0.512,2066.0
0.32,2479.2
0.096,2892.4
0.504,3305.6
0.4,3718.8
0.016,4132.0
0.048,4545.2
0.088,4958.4
0.008,5371.6
0.192,5564.262
0.216,5784.8
0.272,6198.0
0.4,6611.2
0.6,7024.4
0.888,7437.6
1.104,7850.8
1.256,8264.1
0.296,629.6
0.016,753.081
0.328,1038.91
0.224,5906.598
0.056,1390.325
0.168,1768.656
0.008,2159.804
0.408,2557.895
0.024,2960.131
0.4,3365.024
0.296,3771.72
0.288,4588.599
0.184,4998.212
0.152,6257.496
0.152,5408.372
0.032,5818.961
0.656,6229.896
0.52,6641.111
0.44,7052.559
1.04,7464.201
1.568,7876.005
1.28,8288.048
0.024,1259.2
0.112,1325.262
0.36,6615.594
0.512,1506.161
0.208,1766.973
0.072,2077.819
0.216,2419.492
0.072,2780.651
0.088,3154.61
0.056,3537.312
0.12,3926.201
0.096,4319.607
0.328,4716.4
0.008,6979.784
0.152,5115.791
0.032,5517.216
0.088,5920.261
0.952,6324.618
0.664,6730.048
0.248,7136.37
1.192,7543.439
2.12,7951.141
1.768,8359.482
0.36,1888.7
0.16,7349.159
0.088,1933.371
0.12,2061.583
0.16,2259.158
0.256,2509.768
0.344,2799.204
0.0,3116.668
0.16,3454.441
0.04,3807.122
0.168,4170.93
0.04,4543.194
0.136,7722.977
0.184,4921.995
0.264,5305.932
0.28,5693.968
0.192,6085.318
0.936,6479.382
1.048,6875.693
0.784,7273.884
1.704,7673.662
2.256,8074.791
1.664,8477.177
0.008,8100.621
0.256,2580.3
0.128,2613.175
0.328,2709.407
0.056,2862.614
0.08,3064.261
0.272,3305.496
0.168,3578.321
0.16,3876.071
0.072,4193.44
0.256,4526.303
0.64,3236.187
0.704,8481.582
0.008,4871.486
0.176,5226.547
0.016,5589.605
0.128,5959.197
0.488,6334.182
0.768,6713.654
0.832,7096.895
0.824,7483.324
1.648,7872.474
1.664,8263.958
0.224,8865.524
1.312,8657.557
0.16,3209.8
0.016,3236.286
0.432,3314.476
0.064,3440.846
0.12,3610.341
0.104,3817.22
0.216,4055.767
0.024,4320.74
0.072,4607.582
0.016,2580.2
0.032,4912.463
0.008,5232.231
0.04,5564.32
0.368,5906.653
0.208,6257.548
0.2,6615.643
0.312,6979.83
0.96,7349.203
0.832,7723.018
1.608,8100.661
0.216,2613.076
1.912,8481.62
1.816,8865.561
0.056,3839.4
0.184,3861.57
0.12,3927.331
0.024,4034.551
0.016,4180.041
0.28,4359.971
0.032,4570.276
0.008,4806.971
0.248,2709.312
0.208,5066.358
0.064,5345.135
0.104,5640.427
0.04,5949.776
0.376,6271.102
0.056,6602.657
0.08,6942.975
0.504,7290.83
0.624,7645.192
0.624,8005.198
0.304,2862.523
1.736,8370.119
2.208,8739.339
1.728,9112.428
0.376,4468.95
0.368,4488.012
0.584,4544.717
0.136,4637.685
0.176,4764.794
0.392,4923.4
0.128,5110.572
0.824,3064.177
0.112,5323.297
0.08,5558.642
0.08,6086.455
0.448,6374.195
0.048,6675.121
0.232,7309.954
0.328,7641.12
0.888,7979.942
0.584,3305.418
0.376,8325.486
1.096,8676.947
1.6,9033.636
1.584,9395.045
0.368,5019.9
0.176,5036.877
0.72,5087.468
0.352,5170.687
0.048,5284.992
0.824,5428.421
0.264,3578.249
0.32,5598.735
0.032,5793.563
0.336,6010.523
0.136,6247.309
0.096,6501.755
0.416,6771.871
0.128,7055.858
0.536,7352.107
0.072,7659.198
0.88,7975.876
0.072,3876.004
0.864,8301.046
0.44,8633.747
1.016,8973.143
1.528,9318.501
1.656,9669.268
0.416,3314.379
0.08,4193.379
0.672,4526.246
0.456,4871.433
0.184,5226.497
0.296,5589.558
0.216,5959.154
0.84,6334.141
0.064,6713.616
0.28,7096.858
0.816,7483.29
0.448,3440.753
0.032,7872.441
0.808,8263.927
0.208,8657.527
0.344,1950.6
0.504,1993.884
0.512,2118.437
0.36,2311.157
0.032,2556.675
0.048,2841.337
0.032,3154.564
0.76,3610.252
0.08,3488.67
0.008,3838.207
0.136,4199.323
0.104,4569.274
0.12,4946.078
0.056,5328.28
0.344,5714.799
0.312,6104.814
0.056,6497.695
0.224,6892.953
0.448,3817.136
0.08,7290.201
0.312,7689.131
0.72,8089.493
0.208,8491.183
0.408,1321.1
0.328,1384.211
0.232,1558.282
0.024,1811.605
0.128,2115.905
0.192,2452.277
0.84,4055.688
0.264,2809.224
0.184,3179.824
0.368,3559.817
0.144,3946.489
0.16,4338.056
0.216,4733.302
0.032,5131.378
0.192,5531.672
0.568,5933.735
0.32,6337.232
0.384,4320.666
0.496,7147.552
0.672,7961.179
0.464,8369.029
0.432,691.5
0.152,805.547
0.616,1077.548
0.048,1419.43
0.16,1791.625
0.64,4607.512
0.064,2178.653
0.072,2573.831
0.056,2973.912
0.032,3377.153
0.072,3782.545
0.192,4189.463
0.088,4597.501
0.248,5006.386
0.056,5415.926
0.288,5825.983
0.336,413.2
0.224,826.4
0.176,4912.397
0.096,1239.6
0.072,1652.8
0.12,2066.0
0.344,2479.2
0.944,2892.4
0.84,3305.6
0.456,3718.8
0.392,4132.0
0.352,4545.2
0.448,4958.4
0.248,5232.17
0.656,5371.6
0.168,5784.8
0.04,6198.0
0.16,6611.2
0.448,7024.4
0.664,7437.6
0.816,7850.9
0.736,753.081
0.456,629.6
0.112,753.081
0.216,5564.262
0.384,1038.91
0.272,1390.325
0.432,1768.656
0.848,2159.804
0.464,2557.895
0.04,2960.131
0.144,3365.024
0.728,4179.691
0.256,4588.599
0.592,5906.598
0.592,4998.212
0.472,5408.372
0.216,5818.961
0.08,6229.896
0.0,6641.111
0.6,7052.559
1.128,7464.201
0.84,7876.105
0.416,1325.262
0.328,1259.2
0.8,6257.496
0.072,1325.262
0.232,1506.161
0.368,1766.973
0.656,2077.819
0.512,2419.492
0.528,2780.651
0.496,3154.61
0.56,3537.312
0.344,3926.201
0.768,4319.607
0.448,6615.594
0.288,4716.4
0.408,5115.791
0.352,5517.216
0.512,5920.261
0.224,6324.618
0.192,6730.048
0.752,7136.37
1.68,7543.439
1.328,7951.24
0.08,1933.371
0.28,6979.784
0.352,1888.7
0.32,1933.371
0.28,2061.583
0.696,2259.158
0.096,2509.768
0.44,2799.204
0.6,3116.668
0.48,3454.441
0.608,3807.122
0.48,4170.93
0.304,7349.159
0.624,4543.194
0.176,4921.995
0.16,5305.932
0.248,5693.968
0.496,6085.318
0.608,6479.382
0.344,6875.693
1.264,7273.884
1.816,7673.662
1.224,8074.888
0.448,7722.977
0.184,2613.175
0.312,2580.3
0.112,2613.175
0.496,2709.407
0.52,2862.614
0.168,3064.261
0.608,3305.496
0.6,3578.321
0.368,3876.071
0.184,4193.44
0.2,3209.7
0.264,8100.621
0.448,4526.303
0.616,4871.486
0.456,5226.547
0.568,5589.605
0.048,5959.197
0.328,6334.182
0.392,6713.654
0.384,7096.895
1.208,7483.324
1.224,7872.474
0.216,8481.675
0.872,8264.053
0.28,3236.286
0.424,3209.8
0.008,3236.286
0.376,3314.476
0.32,3440.846
0.336,3610.341
0.224,3817.22
0.464,4055.767
0.368,4320.74
0.456,2613.076
0.408,4607.582
0.432,4912.463
0.4,5232.231
0.072,5564.32
0.232,5906.653
0.24,6257.548
0.128,6615.643
0.52,6979.83
0.392,7349.203
1.168,7723.018
0.224,2580.2
1.472,8100.661
1.376,8481.712
0.384,3861.57
0.624,3839.4
0.32,3861.57
0.416,3927.331
0.456,4034.551
0.16,4180.041
0.472,4359.971
0.448,4570.276
0.192,2613.076
0.232,4806.971
0.504,5066.358
0.544,5345.135
0.4,5640.427
0.064,5949.776
0.384,6271.102
0.52,6602.657
0.064,6942.975
0.184,7290.83
0.184,7645.192
0.744,2709.312
1.296,8005.198
1.768,8370.119
1.288,8739.429
0.064,4488.012
0.072,4468.95
0.144,4488.012
0.304,4544.717
0.264,4637.685
0.048,4764.794
0.568,4923.4
0.384,2862.523
0.328,5110.572
0.36,5323.297
0.36,5813.862
0.008,6086.455
0.488,6374.195
0.208,6987.532
0.112,7309.954
0.448,7641.12
0.144,3064.177
0.064,7979.942
0.656,8325.486
1.16,8676.947
1.144,9033.723
0.072,5036.877
0.264,5019.9
0.28,5036.877
0.088,5087.468
0.392,5170.687
0.384,5284.992
0.176,3305.418
0.76,5428.421
0.472,5598.735
0.104,5793.563
0.576,6010.523
0.536,6247.309
0.024,6501.755
0.312,6771.871
0.096,7055.858
0.368,7352.107
0.44,7659.198
0.368,3578.249
0.424,7975.876
0.0,8301.046
0.576,8633.747
1.088,8973.143
1.216,9318.585
0.024,3236.187
0.36,3876.004
0.232,4193.379
0.016,4526.246
0.256,4871.433
0.736,5226.497
0.224,5589.558
1.28,5959.154
0.504,6334.141
0.72,6713.616
1.256,7096.858
0.008,3314.379
0.472,7483.29
0.368,7872.441
0.648,8264.022
0.096,1993.884
0.064,1950.6
0.072,1993.884
0.08,2118.437
0.472,2311.157
0.392,2556.675
0.472,2841.337
0.32,3440.753
0.36,3154.564
0.432,3488.67
0.576,3838.207
0.336,4199.323
0.32,4569.274
0.496,4946.078
0.784,5328.28
0.752,5714.799
0.384,6104.814
0.216,6497.695
0.008,3610.252
0.36,6892.953
0.128,7290.201
0.28,7689.131
0.232,8089.59
0.032,1384.211
0.112,1321.1
0.208,1384.211
0.416,1558.282
0.312,1811.605
0.248,2115.905
0.4,3817.136
0.704,2452.277
0.256,2809.224
0.072,3179.824
0.296,3559.817
0.6,3946.489
0.656,4338.056
0.472,4733.302
0.632,5131.378
1.008,5531.672
0.12,5933.735
0.056,4055.688
0.936,6741.904
0.232,7554.019
0.024,7961.277
0.008,805.547
0.288,691.5
0.176,805.547
0.392,1077.548
0.28,1419.43
0.2,4320.666
0.376,1791.625
0.512,2178.653
0.384,2573.831
0.408,2973.912
0.512,3377.153
0.248,3782.545
0.352,4189.463
0.192,4597.501
0.384,5006.386
0.728,5415.926
0.112,413.2
0.16,4607.512
0.24,826.4
0.408,1239.6
0.216,1652.8
0.008,2066.0
0.608,2479.2
0.504,2892.4
0.12,3305.6
0.056,3718.8
0.016,4132.0
0.112,4545.2
0.088,4912.397
0.32,4958.4
0.168,5371.6
0.296,5784.8
0.496,6198.0
0.784,6611.2
1.0,7024.4
1.152,7437.7
0.4,1038.91
0.12,753.081
0.224,629.6
0.12,5232.17
0.048,753.081
0.064,1038.91
0.096,1390.325
0.512,1768.656
0.128,2159.804
0.296,2557.895
0.192,2960.131
0.392,3771.72
0.08,4179.691
0.256,5564.262
0.256,4588.599
0.136,4998.212
0.552,5408.372
0.416,5818.961
0.336,6229.896
0.936,6641.111
1.464,7052.559
1.176,7464.3
0.08,1506.161
0.008,1325.262
0.464,5906.598
0.408,1259.2
0.104,1325.262
0.032,1506.161
0.32,1766.973
0.176,2077.819
0.192,2419.492
0.16,2780.651
0.224,3154.61
0.008,3537.312
0.432,3926.201
0.112,6257.496
0.048,4319.607
0.072,4716.4
0.016,5115.791
0.848,5517.216
0.56,5920.261
0.144,6324.618
1.088,6730.048
2.016,7136.37
1.664,7543.538
0.256,2061.583
0.056,6615.594
0.016,1933.371
0.016,1888.7
0.056,1933.371
0.36,2061.583
0.24,2259.158
0.104,2509.768
0.264,2799.204
0.144,3116.668
0.272,3454.441
0.144,3807.122
0.032,6979.784
0.288,4170.93
0.16,4543.194
0.176,4921.995
0.088,5305.932
0.832,5693.968
0.944,6085.318
0.68,6479.382
1.6,6875.693
2.152,7273.884
1.56,7673.758
0.112,7349.159
0.152,2709.407
0.024,2613.175
0.224,2580.3
0.16,2613.175
0.184,2709.407
0.168,2862.614
0.272,3064.261
0.264,3305.496
0.032,3578.321
0.152,3876.071
0.536,3236.187
0.6,7722.977
0.112,4193.44
0.28,4526.303
0.12,4871.486
0.232,5226.547
0.384,5589.605
0.664,5959.197
0.728,6334.182
0.72,6713.654
1.544,7096.895
1.56,7483.324
0.12,8100.713
1.208,7872.568
0.056,3314.476
0.088,3236.286
0.328,3209.8
0.04,3236.286
0.016,3314.476
0.0,3440.846
0.112,3610.341
0.128,3817.22
0.032,4055.767
0.12,2709.312
0.072,4320.74
0.096,4607.582
0.064,4912.463
0.264,5232.231
0.104,5564.32
0.096,5906.653
0.208,6257.548
0.856,6615.643
0.728,6979.83
1.504,7349.203
0.112,2613.076
1.808,7723.018
1.712,8100.753
0.048,3927.331
0.288,3861.57
0.016,3839.4
0.08,3861.57
0.12,3927.331
0.176,4034.551
0.136,4180.041
0.112,4359.971
0.144,2580.2
0.104,4570.276
0.168,4806.971
0.208,5066.358
0.064,5345.135
0.272,5640.427
0.048,5949.776
0.184,6271.102
0.4,6602.657
0.52,6942.975
0.52,7290.83
0.408,2613.076
1.632,7645.192
2.104,8005.198
1.624,8370.208
0.272,4544.717
0.264,4488.012
0.48,4468.95
0.032,4488.012
0.072,4544.717
0.288,4637.685
0.232,4764.794
0.72,2709.312
0.008,4923.4
0.024,5110.572
0.024,5558.642
0.344,5813.862
0.152,6086.455
0.128,6675.121
0.224,6987.532
0.784,7309.954
0.48,2862.523
0.272,7641.12
0.992,7979.942
1.496,8325.486
1.48,8677.033
0.264,5087.468
0.072,5036.877
0.616,5019.9
0.248,5036.877
0.056,5087.468
0.72,5170.687
0.16,3064.177
0.424,5284.992
0.136,5428.421
0.232,5598.735
0.24,5793.563
0.2,6010.523
0.312,6247.309
0.024,6501.755
0.432,6771.871
0.032,7055.858
0.776,7352.107
0.032,3305.418
0.76,7659.198
0.336,7975.876
0.912,8301.046
1.424,8633.747
1.552,8973.226
0.312,3209.7
0.024,3578.249
0.568,3876.004
0.352,4193.379
0.08,4526.246
0.4,4871.433
0.112,5226.497
0.944,5589.558
0.168,5959.154
0.384,6334.141
0.92,6713.616
0.344,3236.187
0.136,7096.858
0.704,7483.29
0.312,7872.535
0.24,2118.437
0.4,1993.884
0.408,1950.6
0.256,1993.884
0.136,2118.437
0.056,2311.157
0.136,2556.675
0.656,3314.379
0.024,2841.337
0.096,3154.564
0.24,3488.67
0.0,3838.207
0.016,4199.323
0.16,4569.274
0.448,4946.078
0.416,5328.28
0.048,5714.799
0.12,6104.814
0.344,3440.753
0.024,6497.695
0.208,6892.953
0.616,7290.201
0.104,7689.228
0.304,1558.282
0.224,1384.211
0.128,1321.1
0.08,1384.211
0.024,1558.282
0.088,1811.605
0.736,3610.252
0.368,2115.905
0.08,2452.277
0.264,2809.224
0.04,3179.824
0.264,3559.817
0.32,3946.489
0.136,4338.056
0.296,4733.302
0.672,5131.378
0.216,5531.672
0.28,3817.136
0.6,6337.232
0.568,7147.552
0.36,7554.117
0.328,1077.548
0.048,805.547
0.512,691.5
0.056,805.547
0.056,1077.548
0.536,4055.688
0.04,1419.43
0.176,1791.625
0.048,2178.653
0.072,2573.831
0.176,2973.912
0.088,3377.153
0.016,3782.545
0.144,4189.463
0.048,4597.501
0.392,5006.386
