<X-coord>,<Y-coord>,<Polarization>,<wavelength>,<type>,<deviceID>,<comment>
-164.975,2379.65,TE,1550,Grating Coupler,MR2_200_143,no comment
-164.975,2792.85,TE,1550,Grating Coupler,MR2_200_144,no comment
-164.975,3206.05,TE,1550,Grating Coupler,MR2_200_145,no comment
-164.975,3619.25,TE,1550,Grating Coupler,MR2_200_146,no comment
-164.975,4032.55,TE,1550,Grating Coupler,MR2_200_147,no comment
-115.825,4326.05,TE,1550,Grating Coupler,MR1_100_AP_19,no comment
-115.825,4484.15,TE,1550,Grating Coupler,MR1_100_AP_20,no comment
-85.975,-4231.55,TE,1550,Grating Coupler,MR3_200_127,no comment
-85.975,-3818.35,TE,1550,Grating Coupler,MR3_200_128,no comment
-85.975,-3405.15,TE,1550,Grating Coupler,MR3_200_129,no comment
-85.975,-2991.95,TE,1550,Grating Coupler,MR3_200_130,no comment
-85.975,-2578.75,TE,1550,Grating Coupler,MR3_200_131,no comment
-85.975,-2165.55,TE,1550,Grating Coupler,MR3_200_132,no comment
-85.975,-1752.35,TE,1550,Grating Coupler,MR3_200_133,no comment
-85.975,-1339.15,TE,1550,Grating Coupler,MR3_200_134,no comment
-85.975,-925.95,TE,1550,Grating Coupler,MR3_200_135,no comment
-85.975,-512.75,TE,1550,Grating Coupler,MR3_200_136,no comment
-85.975,-99.55,TE,1550,Grating Coupler,MR3_200_137,no comment
-85.975,313.65,TE,1550,Grating Coupler,MR3_200_138,no comment
-85.975,726.85,TE,1550,Grating Coupler,MR3_200_139,no comment
-85.975,1140.05,TE,1550,Grating Coupler,MR3_200_140,no comment
-85.975,1553.25,TE,1550,Grating Coupler,MR3_200_141,no comment
-85.975,1966.45,TE,1550,Grating Coupler,MR3_200_142,no comment
-85.975,2379.65,TE,1550,Grating Coupler,MR3_200_143,no comment
-85.975,2792.85,TE,1550,Grating Coupler,MR3_200_144,no comment
-85.975,3206.05,TE,1550,Grating Coupler,MR3_200_145,no comment
-85.975,3619.25,TE,1550,Grating Coupler,MR3_200_146,no comment
-85.975,4032.55,TE,1550,Grating Coupler,MR3_200_147,no comment
-56.975,4326.15,TE,1550,Grating Coupler,MR2_100_AP_19,no comment
-56.975,4484.15,TE,1550,Grating Coupler,MR2_100_AP_20,no comment
-7.375,-4231.55,TE,1550,Grating Coupler,MR4_200_127,no comment
-7.375,-3818.35,TE,1550,Grating Coupler,MR4_200_128,no comment
-7.375,-3405.15,TE,1550,Grating Coupler,MR4_200_129,no comment
-7.375,-2991.95,TE,1550,Grating Coupler,MR4_200_130,no comment
-7.375,-2578.75,TE,1550,Grating Coupler,MR4_200_131,no comment
-7.375,-2165.55,TE,1550,Grating Coupler,MR4_200_132,no comment
-7.375,-1752.35,TE,1550,Grating Coupler,MR4_200_133,no comment
-7.375,-1339.15,TE,1550,Grating Coupler,MR4_200_134,no comment
-7.375,-925.95,TE,1550,Grating Coupler,MR4_200_135,no comment
-7.375,-512.75,TE,1550,Grating Coupler,MR4_200_136,no comment
-7.375,-99.55,TE,1550,Grating Coupler,MR4_200_137,no comment
-7.375,313.65,TE,1550,Grating Coupler,MR4_200_138,no comment
-7.375,726.85,TE,1550,Grating Coupler,MR4_200_139,no comment
-7.375,1140.05,TE,1550,Grating Coupler,MR4_200_140,no comment
-7.375,1553.25,TE,1550,Grating Coupler,MR4_200_141,no comment
-7.375,1966.45,TE,1550,Grating Coupler,MR4_200_142,no comment
-7.375,2379.65,TE,1550,Grating Coupler,MR4_200_143,no comment
-7.375,2792.85,TE,1550,Grating Coupler,MR4_200_144,no comment
-7.375,3206.05,TE,1550,Grating Coupler,MR4_200_145,no comment
-7.375,3619.25,TE,1550,Grating Coupler,MR4_200_146,no comment
-7.375,4032.55,TE,1550,Grating Coupler,MR4_200_147,no comment
1.525,4326.15,TE,1550,Grating Coupler,MR3_100_AP_19,no comment
1.525,4484.15,TE,1550,Grating Coupler,MR3_100_AP_20,no comment
60.325,4326.15,TE,1550,Grating Coupler,MR4_100_AP_19,no comment
60.325,4484.15,TE,1550,Grating Coupler,MR4_100_AP_20,no comment
71.175,-4231.55,TE,1550,Grating Coupler,MR1_100_148,no comment
71.175,-3818.35,TE,1550,Grating Coupler,MR1_100_149,no comment
71.175,-3405.15,TE,1550,Grating Coupler,MR1_100_150,no comment
71.175,-2991.95,TE,1550,Grating Coupler,MR1_100_151,no comment
71.175,-2578.75,TE,1550,Grating Coupler,MR1_100_152,no comment
71.175,-2165.55,TE,1550,Grating Coupler,MR1_100_153,no comment
71.175,-1752.35,TE,1550,Grating Coupler,MR1_100_154,no comment
71.175,-1339.15,TE,1550,Grating Coupler,MR1_100_155,no comment
71.175,-925.95,TE,1550,Grating Coupler,MR1_100_156,no comment
71.175,-512.75,TE,1550,Grating Coupler,MR1_100_157,no comment
71.175,-99.55,TE,1550,Grating Coupler,MR1_100_158,no comment
71.175,313.65,TE,1550,Grating Coupler,MR1_100_159,no comment
71.175,726.85,TE,1550,Grating Coupler,MR1_100_160,no comment
71.175,1140.05,TE,1550,Grating Coupler,MR1_100_161,no comment
71.175,1553.25,TE,1550,Grating Coupler,MR1_100_162,no comment
71.175,1966.45,TE,1550,Grating Coupler,MR1_100_163,no comment
71.175,2379.65,TE,1550,Grating Coupler,MR1_100_164,no comment
71.175,2792.85,TE,1550,Grating Coupler,MR1_100_165,no comment
71.175,3206.05,TE,1550,Grating Coupler,MR1_100_166,no comment
71.175,3619.25,TE,1550,Grating Coupler,MR1_100_167,no comment
71.175,4032.55,TE,1550,Grating Coupler,MR1_100_168,no comment
119.085,4326.05,TE,1550,Grating Coupler,MR1_200_AP_19,no comment
119.085,4484.15,TE,1550,Grating Coupler,MR1_200_AP_20,no comment
149.775,-4231.55,TE,1550,Grating Coupler,MR2_100_148,no comment
149.775,-3818.35,TE,1550,Grating Coupler,MR2_100_149,no comment
149.775,-3405.15,TE,1550,Grating Coupler,MR2_100_150,no comment
149.775,-2991.95,TE,1550,Grating Coupler,MR2_100_151,no comment
149.775,-2578.75,TE,1550,Grating Coupler,MR2_100_152,no comment
149.775,-2165.55,TE,1550,Grating Coupler,MR2_100_153,no comment
149.775,-1752.35,TE,1550,Grating Coupler,MR2_100_154,no comment
149.775,-1339.15,TE,1550,Grating Coupler,MR2_100_155,no comment
149.775,-925.95,TE,1550,Grating Coupler,MR2_100_156,no comment
149.775,-512.75,TE,1550,Grating Coupler,MR2_100_157,no comment
149.775,-99.55,TE,1550,Grating Coupler,MR2_100_158,no comment
149.775,313.65,TE,1550,Grating Coupler,MR2_100_159,no comment
149.775,726.85,TE,1550,Grating Coupler,MR2_100_160,no comment
149.775,1140.05,TE,1550,Grating Coupler,MR2_100_161,no comment
149.775,1553.25,TE,1550,Grating Coupler,MR2_100_162,no comment
149.775,1966.45,TE,1550,Grating Coupler,MR2_100_163,no comment
149.775,2379.65,TE,1550,Grating Coupler,MR2_100_164,no comment
149.775,2792.85,TE,1550,Grating Coupler,MR2_100_165,no comment
149.775,3206.05,TE,1550,Grating Coupler,MR2_100_166,no comment
149.775,3619.25,TE,1550,Grating Coupler,MR2_100_167,no comment
149.775,4032.55,TE,1550,Grating Coupler,MR2_100_168,no comment
177.935,4326.15,TE,1550,Grating Coupler,MR2_200_AP_19,no comment
177.935,4484.15,TE,1550,Grating Coupler,MR2_200_AP_20,no comment
228.575,-4231.55,TE,1550,Grating Coupler,MR3_100_148,no comment
228.575,-3818.35,TE,1550,Grating Coupler,MR3_100_149,no comment
228.575,-3405.15,TE,1550,Grating Coupler,MR3_100_150,no comment
228.575,-2991.95,TE,1550,Grating Coupler,MR3_100_151,no comment
228.575,-2578.75,TE,1550,Grating Coupler,MR3_100_152,no comment
228.575,-2165.55,TE,1550,Grating Coupler,MR3_100_153,no comment
228.575,-1752.35,TE,1550,Grating Coupler,MR3_100_154,no comment
228.575,-1339.15,TE,1550,Grating Coupler,MR3_100_155,no comment
228.575,-925.95,TE,1550,Grating Coupler,MR3_100_156,no comment
228.575,-512.75,TE,1550,Grating Coupler,MR3_100_157,no comment
228.575,-99.55,TE,1550,Grating Coupler,MR3_100_158,no comment
228.575,313.65,TE,1550,Grating Coupler,MR3_100_159,no comment
228.575,726.85,TE,1550,Grating Coupler,MR3_100_160,no comment
228.575,1140.05,TE,1550,Grating Coupler,MR3_100_161,no comment
228.575,1553.25,TE,1550,Grating Coupler,MR3_100_162,no comment
228.575,1966.45,TE,1550,Grating Coupler,MR3_100_163,no comment
228.575,2379.65,TE,1550,Grating Coupler,MR3_100_164,no comment
228.575,2792.85,TE,1550,Grating Coupler,MR3_100_165,no comment
228.575,3206.05,TE,1550,Grating Coupler,MR3_100_166,no comment
228.575,3619.25,TE,1550,Grating Coupler,MR3_100_167,no comment
228.575,4032.55,TE,1550,Grating Coupler,MR3_100_168,no comment
236.435,4326.15,TE,1550,Grating Coupler,MR3_200_AP_19,no comment
236.435,4484.15,TE,1550,Grating Coupler,MR3_200_AP_20,no comment
295.235,4326.15,TE,1550,Grating Coupler,MR4_200_AP_19,no comment
295.235,4484.15,TE,1550,Grating Coupler,MR4_200_AP_20,no comment
307.175,-4231.55,TE,1550,Grating Coupler,MR4_100_148,no comment
307.175,-3818.35,TE,1550,Grating Coupler,MR4_100_149,no comment
307.175,-3405.15,TE,1550,Grating Coupler,MR4_100_150,no comment
307.175,-2991.95,TE,1550,Grating Coupler,MR4_100_151,no comment
307.175,-2578.75,TE,1550,Grating Coupler,MR4_100_152,no comment
307.175,-2165.55,TE,1550,Grating Coupler,MR4_100_153,no comment
307.175,-1752.35,TE,1550,Grating Coupler,MR4_100_154,no comment
307.175,-1339.15,TE,1550,Grating Coupler,MR4_100_155,no comment
307.175,-925.95,TE,1550,Grating Coupler,MR4_100_156,no comment
307.175,-512.75,TE,1550,Grating Coupler,MR4_100_157,no comment
307.175,-99.55,TE,1550,Grating Coupler,MR4_100_158,no comment
307.175,313.65,TE,1550,Grating Coupler,MR4_100_159,no comment
307.175,726.85,TE,1550,Grating Coupler,MR4_100_160,no comment
307.175,1140.05,TE,1550,Grating Coupler,MR4_100_161,no comment
307.175,1553.25,TE,1550,Grating Coupler,MR4_100_162,no comment
307.175,1966.45,TE,1550,Grating Coupler,MR4_100_163,no comment
307.175,2379.65,TE,1550,Grating Coupler,MR4_100_164,no comment
307.175,2792.85,TE,1550,Grating Coupler,MR4_100_165,no comment
307.175,3206.05,TE,1550,Grating Coupler,MR4_100_166,no comment
307.175,3619.25,TE,1550,Grating Coupler,MR4_100_167,no comment
307.175,4032.55,TE,1550,Grating Coupler,MR4_100_168,no comment
353.975,4326.05,TE,1550,Grating Coupler,MR1_100_AP_21,no comment
353.975,4484.15,TE,1550,Grating Coupler,MR1_100_AP_22,no comment
385.975,-4231.55,TE,1550,Grating Coupler,MR1_200_148,no comment
385.975,-3818.35,TE,1550,Grating Coupler,MR1_200_149,no comment
385.975,-3405.15,TE,1550,Grating Coupler,MR1_200_150,no comment
385.975,-2991.95,TE,1550,Grating Coupler,MR1_200_151,no comment
385.975,-2578.75,TE,1550,Grating Coupler,MR1_200_152,no comment
385.975,-2165.55,TE,1550,Grating Coupler,MR1_200_153,no comment
385.975,-1752.35,TE,1550,Grating Coupler,MR1_200_154,no comment
385.975,-1339.15,TE,1550,Grating Coupler,MR1_200_155,no comment
385.975,-925.95,TE,1550,Grating Coupler,MR1_200_156,no comment
385.975,-512.75,TE,1550,Grating Coupler,MR1_200_157,no comment
385.975,-99.55,TE,1550,Grating Coupler,MR1_200_158,no comment
385.975,313.65,TE,1550,Grating Coupler,MR1_200_159,no comment
385.975,726.85,TE,1550,Grating Coupler,MR1_200_160,no comment
385.975,1140.05,TE,1550,Grating Coupler,MR1_200_161,no comment
385.975,1553.25,TE,1550,Grating Coupler,MR1_200_162,no comment
385.975,1966.45,TE,1550,Grating Coupler,MR1_200_163,no comment
385.975,2379.65,TE,1550,Grating Coupler,MR1_200_164,no comment
385.975,2792.85,TE,1550,Grating Coupler,MR1_200_165,no comment
385.975,3206.05,TE,1550,Grating Coupler,MR1_200_166,no comment
385.975,3619.25,TE,1550,Grating Coupler,MR1_200_167,no comment
385.975,4032.55,TE,1550,Grating Coupler,MR1_200_168,no comment
412.825,4326.15,TE,1550,Grating Coupler,MR2_100_AP_21,no comment
412.825,4484.15,TE,1550,Grating Coupler,MR2_100_AP_22,no comment
464.625,-4231.55,TE,1550,Grating Coupler,MR2_200_148,no comment
464.625,-3818.35,TE,1550,Grating Coupler,MR2_200_149,no comment
464.625,-3405.15,TE,1550,Grating Coupler,MR2_200_150,no comment
464.625,-2991.95,TE,1550,Grating Coupler,MR2_200_151,no comment
464.625,-2578.75,TE,1550,Grating Coupler,MR2_200_152,no comment
464.625,-2165.55,TE,1550,Grating Coupler,MR2_200_153,no comment
464.625,-1752.35,TE,1550,Grating Coupler,MR2_200_154,no comment
464.625,-1339.15,TE,1550,Grating Coupler,MR2_200_155,no comment
464.625,-925.95,TE,1550,Grating Coupler,MR2_200_156,no comment
464.625,-512.75,TE,1550,Grating Coupler,MR2_200_157,no comment
464.625,-99.55,TE,1550,Grating Coupler,MR2_200_158,no comment
464.625,313.65,TE,1550,Grating Coupler,MR2_200_159,no comment
464.625,726.85,TE,1550,Grating Coupler,MR2_200_160,no comment
464.625,1140.05,TE,1550,Grating Coupler,MR2_200_161,no comment
464.625,1553.25,TE,1550,Grating Coupler,MR2_200_162,no comment
464.625,1966.45,TE,1550,Grating Coupler,MR2_200_163,no comment
464.625,2379.65,TE,1550,Grating Coupler,MR2_200_164,no comment
464.625,2792.85,TE,1550,Grating Coupler,MR2_200_165,no comment
464.625,3206.05,TE,1550,Grating Coupler,MR2_200_166,no comment
464.625,3619.25,TE,1550,Grating Coupler,MR2_200_167,no comment
464.625,4032.55,TE,1550,Grating Coupler,MR2_200_168,no comment
471.325,4326.15,TE,1550,Grating Coupler,MR3_100_AP_21,no comment
471.325,4484.15,TE,1550,Grating Coupler,MR3_100_AP_22,no comment
530.125,4326.15,TE,1550,Grating Coupler,MR4_100_AP_21,no comment
530.125,4484.15,TE,1550,Grating Coupler,MR4_100_AP_22,no comment
543.625,-4231.55,TE,1550,Grating Coupler,MR3_200_148,no comment
543.625,-3818.35,TE,1550,Grating Coupler,MR3_200_149,no comment
543.625,-3405.15,TE,1550,Grating Coupler,MR3_200_150,no comment
543.625,-2991.95,TE,1550,Grating Coupler,MR3_200_151,no comment
543.625,-2578.75,TE,1550,Grating Coupler,MR3_200_152,no comment
543.625,-2165.55,TE,1550,Grating Coupler,MR3_200_153,no comment
543.625,-1752.35,TE,1550,Grating Coupler,MR3_200_154,no comment
543.625,-1339.15,TE,1550,Grating Coupler,MR3_200_155,no comment
543.625,-925.95,TE,1550,Grating Coupler,MR3_200_156,no comment
543.625,-512.75,TE,1550,Grating Coupler,MR3_200_157,no comment
543.625,-99.55,TE,1550,Grating Coupler,MR3_200_158,no comment
543.625,313.65,TE,1550,Grating Coupler,MR3_200_159,no comment
543.625,726.85,TE,1550,Grating Coupler,MR3_200_160,no comment
543.625,1140.05,TE,1550,Grating Coupler,MR3_200_161,no comment
543.625,1553.25,TE,1550,Grating Coupler,MR3_200_162,no comment
543.625,1966.45,TE,1550,Grating Coupler,MR3_200_163,no comment
543.625,2379.65,TE,1550,Grating Coupler,MR3_200_164,no comment
543.625,2792.85,TE,1550,Grating Coupler,MR3_200_165,no comment
543.625,3206.05,TE,1550,Grating Coupler,MR3_200_166,no comment
543.625,3619.25,TE,1550,Grating Coupler,MR3_200_167,no comment
543.625,4032.55,TE,1550,Grating Coupler,MR3_200_168,no comment
588.885,4326.05,TE,1550,Grating Coupler,MR1_200_AP_21,no comment
588.885,4484.15,TE,1550,Grating Coupler,MR1_200_AP_22,no comment
622.225,-4231.55,TE,1550,Grating Coupler,MR4_200_148,no comment
622.225,-3818.35,TE,1550,Grating Coupler,MR4_200_149,no comment
622.225,-3405.15,TE,1550,Grating Coupler,MR4_200_150,no comment
622.225,-2991.95,TE,1550,Grating Coupler,MR4_200_151,no comment
622.225,-2578.75,TE,1550,Grating Coupler,MR4_200_152,no comment
622.225,-2165.55,TE,1550,Grating Coupler,MR4_200_153,no comment
622.225,-1752.35,TE,1550,Grating Coupler,MR4_200_154,no comment
622.225,-1339.15,TE,1550,Grating Coupler,MR4_200_155,no comment
622.225,-925.95,TE,1550,Grating Coupler,MR4_200_156,no comment
622.225,-512.75,TE,1550,Grating Coupler,MR4_200_157,no comment
622.225,-99.55,TE,1550,Grating Coupler,MR4_200_158,no comment
622.225,313.65,TE,1550,Grating Coupler,MR4_200_159,no comment
622.225,726.85,TE,1550,Grating Coupler,MR4_200_160,no comment
622.225,1140.05,TE,1550,Grating Coupler,MR4_200_161,no comment
622.225,1553.25,TE,1550,Grating Coupler,MR4_200_162,no comment
622.225,1966.45,TE,1550,Grating Coupler,MR4_200_163,no comment
622.225,2379.65,TE,1550,Grating Coupler,MR4_200_164,no comment
622.225,2792.85,TE,1550,Grating Coupler,MR4_200_165,no comment
622.225,3206.05,TE,1550,Grating Coupler,MR4_200_166,no comment
622.225,3619.25,TE,1550,Grating Coupler,MR4_200_167,no comment
622.225,4032.55,TE,1550,Grating Coupler,MR4_200_168,no comment
647.735,4326.15,TE,1550,Grating Coupler,MR2_200_AP_21,no comment
647.735,4484.15,TE,1550,Grating Coupler,MR2_200_AP_22,no comment
700.675,-4231.55,TE,1550,Grating Coupler,MR1_100_169,no comment
700.675,-3818.35,TE,1550,Grating Coupler,MR1_100_170,no comment
700.675,-3405.15,TE,1550,Grating Coupler,MR1_100_171,no comment
700.675,-2991.95,TE,1550,Grating Coupler,MR1_100_172,no comment
700.675,-2578.75,TE,1550,Grating Coupler,MR1_100_173,no comment
700.675,-2165.55,TE,1550,Grating Coupler,MR1_100_174,no comment
700.675,-1752.35,TE,1550,Grating Coupler,MR1_100_175,no comment
700.675,-1339.15,TE,1550,Grating Coupler,MR1_100_176,no comment
700.675,-925.95,TE,1550,Grating Coupler,MR1_100_177,no comment
700.675,-512.75,TE,1550,Grating Coupler,MR1_100_178,no comment
700.675,-99.55,TE,1550,Grating Coupler,MR1_100_179,no comment
700.675,313.65,TE,1550,Grating Coupler,MR1_100_180,no comment
700.675,726.85,TE,1550,Grating Coupler,MR1_100_181,no comment
700.675,1140.05,TE,1550,Grating Coupler,MR1_100_182,no comment
700.675,1553.25,TE,1550,Grating Coupler,MR1_100_183,no comment
700.675,1966.45,TE,1550,Grating Coupler,MR1_100_184,no comment
700.675,2379.65,TE,1550,Grating Coupler,MR1_100_185,no comment
700.675,2792.85,TE,1550,Grating Coupler,MR1_100_186,no comment
700.675,3206.05,TE,1550,Grating Coupler,MR1_100_187,no comment
700.675,3619.25,TE,1550,Grating Coupler,MR1_100_188,no comment
700.675,4032.55,TE,1550,Grating Coupler,MR1_100_189,no comment
706.235,4326.15,TE,1550,Grating Coupler,MR3_200_AP_21,no comment
706.235,4484.15,TE,1550,Grating Coupler,MR3_200_AP_22,no comment
765.035,4326.15,TE,1550,Grating Coupler,MR4_200_AP_21,no comment
765.035,4484.15,TE,1550,Grating Coupler,MR4_200_AP_22,no comment
779.275,-4231.55,TE,1550,Grating Coupler,MR2_100_169,no comment
779.275,-3818.35,TE,1550,Grating Coupler,MR2_100_170,no comment
779.275,-3405.15,TE,1550,Grating Coupler,MR2_100_171,no comment
779.275,-2991.95,TE,1550,Grating Coupler,MR2_100_172,no comment
779.275,-2578.75,TE,1550,Grating Coupler,MR2_100_173,no comment
779.275,-2165.55,TE,1550,Grating Coupler,MR2_100_174,no comment
779.275,-1752.35,TE,1550,Grating Coupler,MR2_100_175,no comment
779.275,-1339.15,TE,1550,Grating Coupler,MR2_100_176,no comment
779.275,-925.95,TE,1550,Grating Coupler,MR2_100_177,no comment
779.275,-512.75,TE,1550,Grating Coupler,MR2_100_178,no comment
779.275,-99.55,TE,1550,Grating Coupler,MR2_100_179,no comment
779.275,313.65,TE,1550,Grating Coupler,MR2_100_180,no comment
779.275,726.85,TE,1550,Grating Coupler,MR2_100_181,no comment
779.275,1140.05,TE,1550,Grating Coupler,MR2_100_182,no comment
779.275,1553.25,TE,1550,Grating Coupler,MR2_100_183,no comment
779.275,1966.45,TE,1550,Grating Coupler,MR2_100_184,no comment
779.275,2379.65,TE,1550,Grating Coupler,MR2_100_185,no comment
779.275,2792.85,TE,1550,Grating Coupler,MR2_100_186,no comment
779.275,3206.05,TE,1550,Grating Coupler,MR2_100_187,no comment
779.275,3619.25,TE,1550,Grating Coupler,MR2_100_188,no comment
779.275,4032.55,TE,1550,Grating Coupler,MR2_100_189,no comment
823.725,4326.05,TE,1550,Grating Coupler,MR1_100_AP_23,no comment
823.725,4484.15,TE,1550,Grating Coupler,MR1_100_AP_24,no comment
858.075,-4231.55,TE,1550,Grating Coupler,MR3_100_169,no comment
858.075,-3818.35,TE,1550,Grating Coupler,MR3_100_170,no comment
858.075,-3405.15,TE,1550,Grating Coupler,MR3_100_171,no comment
858.075,-2991.95,TE,1550,Grating Coupler,MR3_100_172,no comment
858.075,-2578.75,TE,1550,Grating Coupler,MR3_100_173,no comment
858.075,-2165.55,TE,1550,Grating Coupler,MR3_100_174,no comment
858.075,-1752.35,TE,1550,Grating Coupler,MR3_100_175,no comment
858.075,-1339.15,TE,1550,Grating Coupler,MR3_100_176,no comment
858.075,-925.95,TE,1550,Grating Coupler,MR3_100_177,no comment
858.075,-512.75,TE,1550,Grating Coupler,MR3_100_178,no comment
858.075,-99.55,TE,1550,Grating Coupler,MR3_100_179,no comment
858.075,313.65,TE,1550,Grating Coupler,MR3_100_180,no comment
858.075,726.85,TE,1550,Grating Coupler,MR3_100_181,no comment
858.075,1140.05,TE,1550,Grating Coupler,MR3_100_182,no comment
858.075,1553.25,TE,1550,Grating Coupler,MR3_100_183,no comment
858.075,1966.45,TE,1550,Grating Coupler,MR3_100_184,no comment
858.075,2379.65,TE,1550,Grating Coupler,MR3_100_185,no comment
858.075,2792.85,TE,1550,Grating Coupler,MR3_100_186,no comment
858.075,3206.05,TE,1550,Grating Coupler,MR3_100_187,no comment
858.075,3619.25,TE,1550,Grating Coupler,MR3_100_188,no comment
858.075,4032.55,TE,1550,Grating Coupler,MR3_100_189,no comment
882.575,4326.15,TE,1550,Grating Coupler,MR2_100_AP_23,no comment
882.575,4484.15,TE,1550,Grating Coupler,MR2_100_AP_24,no comment
